Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL1909345,14.087796942186998,-0.9926718101584922,14.087796942186998,0.0001721663721463429,0.7199420637069178,386.40600000000023,366.2460000000002,386.1666657,146,0,0.22829993918107738,-0.30840423168315234,0.30840423168315234,0.22829993918107738,1.2857142857142858,2.0714285714285716,2.8214285714285716,19.159780506780763,9.957397614813365,2.252358243453136,-2.295087280995325,2.2745347825989635,-2.375240137920666,5.997623427899174,-0.12077747190327455,1.5834672470088689,1012.8265396999911,19.672997628507925,15.37531687036302,15.37531687036302,13.562881945713372,9.258844809046595,9.258844809046595,6.863238150144645,6.863238150144645,5.197371706533131,5.197371706533131,3.482517646243896,3.482517646243896,-2.94,3561975.548760852,18.424553809701134,7.588856467754528,3.4467261928674944,159.6911678793108,10.216698334856808,0.0,23.099481680694545,5.907179729351506,0.0,0.0,9.893218992372859,8.78083009534964,5.098681808301038,10.197363616602075,12.990104268152233,50.67501366897458,11.48135753785839,11.080152209313257,13.57536727942146,22.758443942419056,0.0,25.29463696405463,5.917906046161393,19.765380445542643,24.951057821744058,35.89990995593823,0.0,11.257379486545457,5.316788604006331,14.598692873184667,0.0,0.0,50.836085911143854,4.794537184071822,17.55234772825318,19.765380445542643,24.26546827384644,0.0,22.29078092177798,0.0,86.8,11.63444168209179,13.57536727942146,0.0,23.082465262058356,16.85126421306755,38.54227953205135,12.13273413692322,6.06636706846161,0.0,37.535162767751586,0.0,27.61479661934766,0.0,14.937355642329349,18.039171458791873,0.522343091337917,-1.8182712143194404,5.408308924305428,1.5864835958360488,4.87647854903783,0.0,0.3684210526315789,28,2,7,0,1,1,1,2,3,5,2,9,4,0,1,1,4,2.9685000000000006,100.50340000000001,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1909346,14.098317497881443,-0.9919888346525607,14.098317497881443,0.000518986221790918,0.6858714572515071,400.4330000000003,378.25700000000023,400.182315764,152,0,0.22536810032725357,-0.3086402322224663,0.3086402322224663,0.22536810032725357,1.2758620689655173,2.0689655172413794,2.8275862068965516,19.159781035803867,9.930472398939491,2.2167066712374495,-2.300722109129339,2.2734844209234746,-2.3420190216833117,5.988939664474319,-0.11696404288848217,1.5075657525547008,1028.9833714564168,20.38010440969447,16.08242365154957,16.08242365154957,14.046045193307766,9.731971355508918,9.731971355508918,7.295389839201219,7.295389839201219,5.436444155047309,5.436444155047309,3.7044488876628368,3.7044488876628368,-2.94,5523262.325551342,19.379623021690414,8.200376189710642,4.0929471599925735,166.0561099937074,10.216698334856808,0.0,23.099481680694545,5.907179729351506,0.0,0.0,9.893218992372859,8.78083009534964,5.098681808301038,10.197363616602075,12.990104268152233,56.59291971513597,11.984273114623004,11.080152209313257,13.57536727942146,22.758443942419056,0.0,25.29463696405463,5.917906046161393,26.186202068468653,24.951057821744058,35.89990995593823,0.0,11.257379486545457,5.316788604006331,14.598692873184667,0.0,0.0,50.836085911143854,4.794537184071822,17.55234772825318,26.186202068468653,24.26546827384644,0.0,22.29078092177798,0.0,86.8,11.63444168209179,13.57536727942146,0.0,17.16455921589696,29.189991882154956,38.54227953205135,12.13273413692322,6.06636706846161,0.0,37.535162767751586,0.0,27.636164717259106,0.0,14.87920804346403,18.01103903921458,0.5240853939192067,-1.4164443072977098,5.411808014758597,2.4205273666298064,5.20027839871905,0.0,0.4,29,2,7,0,1,1,1,2,3,5,2,9,5,0,1,1,4,3.358600000000002,105.12040000000003,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL408732,11.867919019176373,0.03947308666325777,11.867919019176373,0.03947308666325777,0.7762433759541232,308.3410000000001,292.213,308.127325752,116,0,0.22820138133904308,-0.49676780293219364,0.49676780293219364,0.22820138133904308,1.2173913043478262,2.0,2.6956521739130435,16.46528209730689,10.114742694297345,2.2989935666539276,-2.0358909816066912,2.3106489243262462,-2.131838443802857,6.002299805703092,-0.11685389380916286,1.6369506560560854,865.9356816401734,15.81119030894213,12.66658921862812,12.66658921862812,11.241514740667455,7.54814629501906,7.54814629501906,5.656898675680743,5.656898675680743,3.999498210827764,3.999498210827764,2.486657315349363,2.486657315349363,-2.8899999999999992,477444.64281085524,13.750976939255954,5.38684089990813,2.6313005814643406,132.43088074022074,10.05365155780638,5.749511833283905,11.465039998602755,5.907179729351506,0.0,0.0,9.893218992372859,4.9839785209472085,5.098681808301038,0.0,0.0,49.23984565662168,11.48135753785839,18.18994975059079,9.53140013787187,22.758443942419056,0.0,15.181342137549283,5.917906046161393,12.841643245852019,12.426586145283864,36.39820241076966,0.0,17.00689131982936,10.05365155780638,5.817862777835028,5.749511833283905,0.0,28.19831940817832,4.794537184071822,5.917906046161393,12.841643245852019,36.39820241076966,0.0,22.29078092177798,0.0,79.9,0.0,4.794537184071822,0.0,11.8250857755129,11.465039998602755,35.23475878014618,0.0,7.109797541277533,36.39820241076966,20.498130741555613,4.736862953800049,5.163152904197137,0.0,16.447132926961707,10.732544800327538,2.4853273022171836,1.5398484674463213,11.559093107386309,1.9326517910089893,0.0,1.6402487004548139,0.23529411764705882,23,2,6,1,0,1,1,2,3,4,2,6,4,1,0,1,4,2.982000000000001,87.23040000000003,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL260417,11.900824886774892,0.011234777861762524,11.900824886774892,0.011234777861762524,0.6560527907285337,373.2100000000002,360.10600000000017,372.022187756,116,0,0.22820138531125425,-0.5079662294811266,0.5079662294811266,0.22820138531125425,1.3043478260869565,2.0434782608695654,2.739130434782609,79.91873117791846,10.114405390068711,2.300353366011351,-2.0520985016895836,2.3368268604653895,-2.1321718477879217,9.103583502082028,-0.11685426704060048,1.7314712871141416,900.3342771586603,15.97432701575866,12.006168727483818,13.592165266598522,11.114193540729628,7.265029560244525,8.058027829801876,5.597579411136242,6.451916310310761,3.8352209319455772,4.43970918520983,2.4049919969531466,2.951489663187489,-2.4099999999999997,398017.29180371854,14.199378529388138,5.344871143769132,2.6762994529205364,139.61417475415462,10.423315998847038,5.749511833283905,11.465039998602755,5.907179729351506,0.0,0.0,9.893218992372859,4.9839785209472085,5.098681808301038,0.0,0.0,59.103422486109416,15.954077053690803,11.080152209313257,9.901064578912528,38.68838784036841,0.0,15.181342137549283,5.917906046161393,12.841643245852019,5.316788604006331,34.80455485814046,0.0,17.00689131982936,5.316788604006331,5.817862777835028,5.749511833283905,15.929943897949348,26.195049261741495,4.794537184071822,5.917906046161393,12.841643245852019,34.80455485814046,0.0,22.29078092177798,0.0,90.9,0.0,9.901064578912528,0.0,17.574597608796804,11.465039998602755,33.957966462694685,0.0,24.26546827384644,6.06636706846161,36.42807463950496,0.0,0.7907506613756616,3.5196362827538423,16.466055423434,20.007385513509405,2.206789231124549,0.8393281978980487,8.695582856063556,1.8911385005076036,0.0,0.0,0.1875,23,3,6,1,0,1,1,2,3,4,3,7,3,1,0,1,4,3.4415000000000013,90.04320000000001,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL261129,12.581754591990311,0.009475518602503286,12.581754591990311,0.009475518602503286,0.5925878941219173,430.3060000000003,410.14600000000024,429.08003698,140,0,0.2282999250236688,-0.5079662294811266,0.5079662294811266,0.2282999250236688,1.2962962962962963,2.0,2.7037037037037037,79.91873124099186,9.961367423437485,2.2439781127380285,-2.2728987190724657,2.3219794825902733,-2.355128531443059,9.103584849530803,-0.12067734626099501,1.5920939537325296,977.6787352848144,18.96589084732138,14.867595885356872,16.453592424471577,13.00804039084698,8.844698687778159,9.637696957335512,6.9008553364198555,7.755192235594374,4.976434339078584,5.580922592342837,3.3302463360830625,3.876744002317405,-2.4499999999999997,1964615.908199955,17.93866472771829,7.282865455109386,3.6753267085671375,164.46883476754783,15.323225729697516,5.749511833283905,11.465039998602755,5.907179729351506,0.0,0.0,9.893218992372859,4.9839785209472085,5.098681808301038,0.0,0.0,79.24060728061175,15.954077053690803,11.080152209313257,9.901064578912528,38.68838784036841,0.0,20.08125186839976,5.917906046161393,12.841643245852019,25.453973398508673,34.80455485814046,0.0,17.00689131982936,5.316788604006331,5.817862777835028,5.749511833283905,15.929943897949348,51.23214378709431,4.794537184071822,5.917906046161393,12.841643245852019,34.80455485814046,0.0,22.29078092177798,0.0,94.14,0.0,9.901064578912528,0.0,17.574597608796804,11.465039998602755,47.04747927451984,0.0,24.26546827384644,6.06636706846161,48.375656353032625,0.0,0.7887777334431378,3.5560429631946135,19.438009506541583,20.310041484212864,2.201280321903033,0.7283638885632036,8.736931064479071,1.7175273893964924,1.8660584827835633,2.073633832149104,0.3157894736842105,27,3,7,0,1,1,1,2,3,5,3,8,3,0,1,1,4,3.373300000000002,107.54020000000003,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1909347,12.581754591990311,0.009475518602503286,12.581754591990311,0.009475518602503286,0.5925878941219173,430.3060000000003,410.14600000000024,429.08003698,140,0,0.2282999250236688,-0.5079662294811266,0.5079662294811266,0.2282999250236688,1.2962962962962963,2.0,2.7037037037037037,79.91873124099186,9.961367423437485,2.2439781127380285,-2.2728987190724657,2.3219794825902733,-2.355128531443059,9.103584849530803,-0.12067734626099501,1.5920939537325296,977.6787352848144,18.96589084732138,14.867595885356872,16.453592424471577,13.00804039084698,8.844698687778159,9.637696957335512,6.9008553364198555,7.755192235594374,4.976434339078584,5.580922592342837,3.3302463360830625,3.876744002317405,-2.4499999999999997,1964615.908199955,17.93866472771829,7.282865455109386,3.6753267085671375,164.46883476754783,15.323225729697516,5.749511833283905,11.465039998602755,5.907179729351506,0.0,0.0,9.893218992372859,4.9839785209472085,5.098681808301038,0.0,0.0,79.24060728061175,15.954077053690803,11.080152209313257,9.901064578912528,38.68838784036841,0.0,20.08125186839976,5.917906046161393,12.841643245852019,25.453973398508673,34.80455485814046,0.0,17.00689131982936,5.316788604006331,5.817862777835028,5.749511833283905,15.929943897949348,51.23214378709431,4.794537184071822,5.917906046161393,12.841643245852019,34.80455485814046,0.0,22.29078092177798,0.0,94.14,0.0,9.901064578912528,0.0,17.574597608796804,11.465039998602755,47.04747927451984,0.0,24.26546827384644,6.06636706846161,48.375656353032625,0.0,0.7887777334431378,3.5560429631946135,19.438009506541583,20.310041484212864,2.201280321903033,0.7283638885632036,8.736931064479071,1.7175273893964924,1.8660584827835633,2.073633832149104,0.3157894736842105,27,3,7,0,1,1,1,2,3,5,3,8,3,0,1,1,4,3.373300000000002,107.54020000000003,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL405021,11.839792104373634,0.0791999115736488,11.839792104373634,0.0791999115736488,0.7684453460485575,277.3270000000001,262.20699999999994,277.1215121,104,0,0.2282006233571018,-0.30845859603892506,0.30845859603892506,0.2282006233571018,1.0952380952380953,1.9047619047619047,2.6666666666666665,16.150393746824065,10.044054897008905,2.298016343300755,-2.025549716280058,2.3153484343661117,-2.1316068538126394,6.01529190139298,-0.11685329920644189,1.6834426003427145,803.27310175263,14.233840039752504,11.465827871043551,11.465827871043551,10.309663088089316,7.155226930489974,7.155226930489974,5.462126434725674,5.462126434725674,3.85971069098259,3.85971069098259,2.489332881852108,2.489332881852108,-2.6199999999999988,193990.37342333663,12.145898556216043,4.7355637610637284,2.2889723063382372,121.73274541537079,5.316788604006331,0.0,5.817862777835028,5.907179729351506,0.0,0.0,9.893218992372859,0.0,5.098681808301038,0.0,36.39820241076966,36.101280366169235,11.304130260626188,5.516700717616262,4.794537184071822,22.627967439267593,0.0,10.197363616602075,5.917906046161393,12.841643245852019,5.316788604006331,48.53093654769288,0.0,11.126902983393991,5.316788604006331,5.817862777835028,0.0,0.0,16.10454334595358,4.794537184071822,5.917906046161393,12.841643245852019,48.53093654769288,0.0,22.029827915475046,0.0,57.78,0.0,4.794537184071822,0.0,11.8250857755129,5.817862777835028,34.871471161327065,0.0,0.0,24.26546827384644,39.779620494454846,0.0,0.0,0.0,11.839792104373634,11.074242331191737,3.2285513248509288,0.8864718115845458,16.31946613578929,1.9848096255431975,0.0,0.0,0.17647058823529413,21,2,4,1,0,1,2,1,3,2,2,4,3,1,0,1,4,3.578400000000002,82.88340000000002,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL189231,5.8565284076593604,0.27344883786848073,5.8565284076593604,0.27344883786848073,0.7765769792324895,284.32300000000004,268.19499999999994,284.138559132,108,0,0.19915292608004642,-0.3788607213515887,0.3788607213515887,0.19915292608004642,1.1904761904761905,2.0476190476190474,2.8095238095238093,16.564444926296417,9.94752166251054,2.248342549959435,-2.2463923771735703,2.3555951336698873,-2.1394754290626277,5.805120253103453,0.30905858595350044,1.944095024383281,770.7161327086767,14.233840039752502,11.566601519844523,11.566601519844523,10.34333659290053,7.247241145456968,7.247241145456968,5.459706815837447,5.459706815837447,4.157352640775975,4.157352640775975,3.177199789264693,3.177199789264693,-2.4400000000000004,166331.27606413618,12.31202481059889,4.83471844323324,1.9611813452840652,120.68863979417048,10.30076712495354,5.516700717616262,17.33619527068342,0.0,0.0,0.0,4.9839785209472085,9.613017457840558,0.0,0.0,19.26246486877803,29.221336828564517,12.238684400761038,11.713544289229338,4.629038936893349,16.85126421306755,0.0,24.84838320393666,0.0,38.14594894377801,5.733667477162185,18.460054211687762,0.0,11.518332492848387,5.733667477162185,5.817862777835028,0.0,0.0,24.84838320393666,0.0,0.0,38.14594894377801,23.08909314858111,0.0,22.551733928080907,0.0,95.65,0.0,0.0,0.0,5.817862777835028,11.735768823996422,29.699449179084468,19.26246486877803,12.393687143226153,6.06636706846161,24.84838320393666,10.362706414055534,6.972317019400354,0.0,8.798781415343916,7.5940554138322,8.279257054673723,0.9990506897203326,2.4043395691609977,9.618865504535147,0.0,0.0,0.42857142857142855,21,2,7,1,0,1,0,3,3,7,1,7,2,1,0,1,4,2.5687000000000006,77.35440000000003,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL261440,13.878916122157463,-0.49676533076244467,13.878916122157463,0.029026459885045375,0.771248167706099,313.30699999999996,300.203,313.102668476,116,0,0.22820062335710192,-0.3084585960387631,0.3084585960387631,0.22820062335710192,1.173913043478261,2.0,2.782608695652174,19.143987392900378,10.03304417858479,2.2985232477378332,-2.045157165508887,2.3214837729268694,-2.1316369334101277,6.015524347454717,-0.11685443004385976,1.7122170878434653,915.342521355241,15.97432701575866,12.067056278682754,12.067056278682754,11.114193540729628,7.360541672688826,7.360541672688826,5.720269253737159,5.720269253737159,3.991999914322963,3.991999914322963,2.565419636491211,2.565419636491211,-2.7599999999999993,396574.1583578994,13.8722975699207,5.154457180919939,2.5624760371131696,130.06381622122322,5.316788604006331,11.63444168209179,5.817862777835028,5.907179729351506,0.0,0.0,9.893218992372859,8.78083009534964,5.098681808301038,0.0,6.06636706846161,48.73693007985707,16.867581752323186,5.516700717616262,13.575367279421462,22.627967439267593,0.0,10.197363616602075,5.917906046161393,12.841643245852019,5.316788604006331,48.032644092861446,0.0,11.126902983393991,5.316788604006331,14.598692873184667,0.0,0.0,16.10454334595358,4.794537184071822,17.55234772825318,12.841643245852019,36.39820241076966,0.0,22.02982791547505,0.0,57.78,11.63444168209179,13.575367279421462,0.0,17.388537267209895,16.898014987148287,36.426968665701644,0.0,18.19910120538483,0.0,15.514152220608405,0.0,27.22043574669612,0.0,11.830671351389244,10.438553844377257,1.3755033278743602,-0.4719934830247774,8.445747837009215,1.8277480423452506,0.0,0.0,0.17647058823529413,23,2,4,1,0,1,2,1,3,2,2,6,3,1,0,1,4,3.856600000000001,82.7994,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL419903,12.9940835358227,-0.2532935546652728,12.9940835358227,0.037973251028806665,0.7734298096646778,295.31699999999995,281.205,295.112090288,110,0,0.2282006233571018,-0.30845859603892506,0.30845859603892506,0.2282006233571018,1.1363636363636365,1.8636363636363635,2.590909090909091,19.14214262682718,10.041878629554471,2.2981060587436333,-2.029245557134789,2.3161947003332766,-2.131609157933488,6.015321158000845,-0.11685387887425977,1.667124587222108,849.9714833751168,15.104083527755582,11.766442074863152,11.766442074863152,10.703509938206668,7.2548927695175465,7.2548927695175465,5.602994055772043,5.602994055772043,3.930143293096777,3.930143293096777,2.501068642308623,2.501068642308623,-2.69,274266.8547262982,13.00648132815763,4.944623341712958,2.345316667041021,125.89828081829701,5.316788604006331,5.817220841045895,5.817862777835028,5.907179729351506,0.0,0.0,9.893218992372859,4.39041504767482,5.098681808301038,0.0,18.19910120538483,48.23401450309245,11.304130260626188,5.516700717616262,9.184952231746642,22.627967439267593,0.0,10.197363616602075,5.917906046161393,12.841643245852019,5.316788604006331,48.28179032027716,0.0,11.126902983393991,5.316788604006331,10.208277825509848,0.0,0.0,16.10454334595358,4.794537184071822,11.735126887207288,12.841643245852019,42.46456947923127,0.0,22.02982791547505,0.0,57.78,0.0,9.184952231746642,0.0,17.64230661655879,5.817862777835028,34.871471161327065,12.13273413692322,12.13273413692322,18.19910120538483,15.514152220608405,0.0,12.9940835358227,0.0,11.836189759425135,10.850562477095215,2.741303120013438,0.49560057243793687,12.15983266709908,1.922427868106495,0.0,0.0,0.17647058823529413,22,2,4,1,0,1,2,1,3,2,2,5,3,1,0,1,4,3.717500000000001,82.84140000000001,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL188048,5.626979875283447,0.22811602418745291,5.626979875283447,0.22811602418745291,0.6394712281336009,216.20400000000004,208.14,216.075958876,80,0,0.199152543916163,-0.3788607239108943,0.3788607239108943,0.199152543916163,1.375,2.25,2.9375,16.56443146687464,10.382879061343159,2.160978708211329,-1.9682012936999898,2.238290731537916,-1.9571221971796957,5.799645830657211,0.3098251435420035,2.3299605077251537,654.8703261710327,11.120955864630139,8.453717344722158,8.453717344722158,7.770856947829097,4.619759270282038,4.619759270282038,3.3568875743558726,3.3568875743558726,2.4088449700120007,2.4088449700120007,1.6141377542432842,1.6141377542432842,-2.4400000000000004,9457.515120932318,8.835269129863006,3.0238116458790327,1.0792901234567895,89.86976037571668,10.30076712495354,5.516700717616262,17.33619527068342,0.0,0.0,0.0,4.9839785209472085,9.613017457840558,0.0,0.0,0.0,16.379693582712502,13.244515554290267,11.713544289229338,4.629038936893349,16.85126421306755,0.0,24.84838320393666,7.04767198267719,0.0,5.733667477162185,18.460054211687762,0.0,11.518332492848387,5.733667477162185,5.817862777835028,0.0,0.0,24.84838320393666,7.04767198267719,0.0,0.0,23.08909314858111,0.0,22.551733928080907,0.0,95.65,0.0,0.0,0.0,5.817862777835028,11.518332492848387,11.033401435232523,0.0,12.393687143226153,17.681138698930155,24.910322493038656,5.733667477162185,6.424696712018141,0.0,8.378032643613,7.254256897203326,7.801516912320484,0.8408475056689344,1.8705706727135298,3.389615693499622,0.0,1.8737962962962962,0.1111111111111111,16,2,7,0,0,0,0,3,3,7,1,7,1,0,0,0,3,0.6004999999999999,56.21340000000001,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL185962,5.747539210128496,0.26404195011337883,5.747539210128496,0.26404195011337883,0.7292167278956959,242.24200000000002,232.16199999999998,242.09160894,90,0,0.1991529260802055,-0.3788607213515886,0.3788607213515886,0.1991529260802055,1.3333333333333333,2.2222222222222223,2.9444444444444446,16.56444183660026,10.353703019188004,2.301364035244994,-2.040695178516951,2.4081672431192134,-1.9931184607499697,5.806637374730876,0.30977148119702635,2.0478089628976544,726.0458222599442,12.112519696192859,9.44528117628488,9.44528117628488,8.84333659290053,5.747241145456967,5.747241145456967,4.399046644057626,4.399046644057626,3.1295311944430626,3.1295311944430626,2.170696670895963,2.170696670895963,-2.4400000000000004,36572.17981662365,9.575829369797859,3.2821947602570427,1.238476842970169,101.59381345098066,10.30076712495354,5.516700717616262,17.33619527068342,0.0,0.0,0.0,4.9839785209472085,9.613017457840558,0.0,0.0,0.0,29.221336828564517,12.238684400761038,11.713544289229338,4.629038936893349,16.85126421306755,0.0,24.84838320393666,0.0,18.88348407499998,5.733667477162185,18.460054211687762,0.0,11.518332492848387,5.733667477162185,5.817862777835028,0.0,0.0,24.84838320393666,0.0,0.0,18.88348407499998,23.08909314858111,0.0,22.551733928080907,0.0,95.65,0.0,0.0,0.0,5.817862777835028,17.56017332199635,23.87504468108454,0.0,12.393687143226153,6.06636706846161,29.477422140830008,5.733667477162185,6.802625661375662,0.0,8.619442318594103,7.443999905517763,8.12698365457294,0.9716808390022678,2.4138114134542707,5.788122874149661,0.0,0.0,0.2727272727272727,18,2,7,1,0,1,0,3,3,7,1,7,2,1,0,1,4,1.3983999999999999,63.503400000000006,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
