Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/BIKE_KNeighbors,639.419559,18.763850,0.186405,1.349245e-08
RDKitECFPMorganFP/BIKE_PLS,460.284020,16.495650,0.414336,6.918265e-07
RDKitECFPMorganFP/BIKE_PLS-SKLEARN,460.284020,16.495650,0.414336,5.698862e-08
RDKitECFPMorganFP/BIKE_XGBoost,401.463578,14.952809,0.489179,4.045666e-06
RDKitECFPMorganFP/BIKE_CatBoost,385.490683,14.993640,0.509503,3.046155e-06
RDKitECFPMorganFP/BIKE_DNN,490.047621,18.249912,0.376465,1.864192e-05
RDKitECFPMorganFP/BLK_Linear-SVR,726.729757,19.642114,0.157395,2.743597e-08
RDKitECFPMorganFP/BLK_RBF-SVR,1001.365561,21.114216,-0.161031,3.705769e-08
RDKitECFPMorganFP/BLK_DecisionTree,886.244951,21.464191,-0.027555,8.024478e-09
RDKitECFPMorganFP/BLK_ExtraTrees,802.621115,21.431991,0.069403,1.235807e-06
RDKitECFPMorganFP/BLK_RandomForest,717.938512,20.698052,0.167588,9.833382e-07
RDKitECFPMorganFP/BLK_KNeighbors,887.502715,23.343286,-0.029013,1.415000e-08
RDKitECFPMorganFP/BLK_PLS,755.130884,21.043763,0.124465,7.050275e-07
RDKitECFPMorganFP/BLK_PLS-SKLEARN,737.786098,21.242524,0.144576,6.170850e-08
RDKitECFPMorganFP/BLK_XGBoost,693.288037,19.934322,0.196169,3.930420e-06
RDKitECFPMorganFP/BLK_CatBoost,729.481026,20.635951,0.154205,3.044901e-06
RDKitECFPMorganFP/BLK_DNN,679.390479,21.371224,0.212282,1.839835e-05
RDKitECFPMorganFP/BMPR1A_Linear-SVR,147.557835,7.335424,0.002896,2.745114e-08
RDKitECFPMorganFP/BMPR1A_RBF-SVR,171.871043,5.796954,-0.161398,3.509657e-08
RDKitECFPMorganFP/BMPR1A_DecisionTree,357.454404,10.539234,-1.415455,1.165881e-08
RDKitECFPMorganFP/BMPR1A_ExtraTrees,172.722311,9.212265,-0.167150,1.297200e-06
RDKitECFPMorganFP/BMPR1A_RandomForest,154.620588,8.864851,-0.044830,1.021393e-06
RDKitECFPMorganFP/BMPR1A_KNeighbors,218.633765,9.998498,-0.477391,2.157352e-08
RDKitECFPMorganFP/BMPR1A_PLS,180.958909,9.395750,-0.222808,7.076856e-07
RDKitECFPMorganFP/BMPR1A_PLS-SKLEARN,180.958909,9.395750,-0.222808,5.793678e-08
RDKitECFPMorganFP/BMPR1A_XGBoost,170.953021,9.330919,-0.155194,4.086476e-06
RDKitECFPMorganFP/BMPR1A_CatBoost,151.463543,8.944192,-0.023497,2.866150e-06
RDKitECFPMorganFP/BMPR1A_DNN,150.229543,9.583489,-0.015158,1.747636e-05
RDKitECFPMorganFP/BMPR1B_Linear-SVR,494.782551,11.465389,0.120821,2.388921e-08
RDKitECFPMorganFP/BMPR1B_RBF-SVR,655.192046,10.450875,-0.164210,2.980757e-08
RDKitECFPMorganFP/BMPR1B_DecisionTree,640.098234,12.818049,-0.137390,8.946317e-09
RDKitECFPMorganFP/BMPR1B_ExtraTrees,580.980374,13.696746,-0.032344,1.155003e-06
RDKitECFPMorganFP/BMPR1B_RandomForest,529.318601,13.180324,0.059454,8.831074e-07
RDKitECFPMorganFP/BMPR1B_KNeighbors,602.841337,13.276056,-0.071188,1.567074e-08
RDKitECFPMorganFP/BMPR1B_PLS,457.084038,13.643094,0.187808,6.033591e-07
RDKitECFPMorganFP/BMPR1B_PLS-SKLEARN,500.568078,14.948136,0.110541,5.062025e-08
RDKitECFPMorganFP/BMPR1B_XGBoost,535.155775,15.045419,0.049082,4.556488e-06
RDKitECFPMorganFP/BMPR1B_CatBoost,450.400777,12.016169,0.199683,2.806554e-06
RDKitECFPMorganFP/BMPR1B_DNN,494.987355,14.240618,0.120457,1.696810e-05
RDKitECFPMorganFP/BMPR2_Linear-SVR,297.521486,12.372782,-0.182356,2.327992e-08
RDKitECFPMorganFP/BMPR2_RBF-SVR,274.985381,10.317711,-0.092797,3.229142e-08
RDKitECFPMorganFP/BMPR2_DecisionTree,384.649604,13.065993,-0.528605,7.478507e-09
RDKitECFPMorganFP/BMPR2_ExtraTrees,264.332474,12.205834,-0.050462,1.086073e-06
RDKitECFPMorganFP/BMPR2_RandomForest,233.532273,12.034808,0.071938,8.662018e-07
RDKitECFPMorganFP/BMPR2_KNeighbors,323.015489,12.395681,-0.283670,1.045884e-08
RDKitECFPMorganFP/BMPR2_PLS,352.258316,13.824211,-0.399882,6.150240e-07
RDKitECFPMorganFP/BMPR2_PLS-SKLEARN,289.322353,12.696267,-0.149773,5.806232e-08
RDKitECFPMorganFP/BMPR2_XGBoost,351.649174,14.201702,-0.397461,3.433439e-06
RDKitECFPMorganFP/BMPR2_CatBoost,310.641047,12.693028,-0.234494,2.932121e-06
RDKitECFPMorganFP/BMPR2_DNN,273.272358,13.543576,-0.085990,1.731481e-05
RDKitECFPMorganFP/BMX_Linear-SVR,309.515444,12.159726,0.078121,2.341662e-08
RDKitECFPMorganFP/BMX_RBF-SVR,368.615487,11.838104,-0.097906,3.258513e-08
RDKitECFPMorganFP/BMX_DecisionTree,369.218897,12.991189,-0.099704,8.920593e-09
RDKitECFPMorganFP/BMX_ExtraTrees,340.742984,13.146552,-0.014889,1.101107e-06
RDKitECFPMorganFP/BMX_RandomForest,297.855053,12.310174,0.112851,8.866859e-07
RDKitECFPMorganFP/BMX_KNeighbors,359.559236,13.597840,-0.070933,1.048185e-08
RDKitECFPMorganFP/BMX_PLS,299.522037,12.977532,0.107886,5.950977e-07
RDKitECFPMorganFP/BMX_PLS-SKLEARN,299.522037,12.977532,0.107886,6.634590e-08
RDKitECFPMorganFP/BMX_XGBoost,304.714788,13.549017,0.092419,3.271650e-06
RDKitECFPMorganFP/BMX_CatBoost,274.338951,12.133548,0.182893,2.917405e-06
RDKitECFPMorganFP/BMX_DNN,314.189048,14.054010,0.064201,1.735718e-05
RDKitECFPMorganFP/BRAF_Linear-SVR,586.758410,15.425656,0.205440,2.342169e-08
RDKitECFPMorganFP/BRAF_RBF-SVR,940.340544,16.163588,-0.273365,3.385893e-08
RDKitECFPMorganFP/BRAF_DecisionTree,678.241715,17.124828,0.081557,7.412370e-09
RDKitECFPMorganFP/BRAF_ExtraTrees,792.426302,19.462308,-0.073066,1.142828e-06
RDKitECFPMorganFP/BRAF_RandomForest,632.928962,17.764908,0.142918,8.907097e-07
RDKitECFPMorganFP/BRAF_KNeighbors,572.535446,15.717089,0.224700,1.146203e-08
RDKitECFPMorganFP/BRAF_PLS,520.349059,16.386986,0.295368,5.873651e-07
RDKitECFPMorganFP/BRAF_PLS-SKLEARN,468.359972,15.477602,0.365769,9.627169e-08
RDKitECFPMorganFP/BRAF_XGBoost,499.294825,15.872162,0.323879,3.231806e-06
RDKitECFPMorganFP/BRAF_CatBoost,506.214399,14.872239,0.314508,2.901353e-06
RDKitECFPMorganFP/BRAF_DNN,528.844692,17.682810,0.283864,1.683591e-05
RDKitECFPMorganFP/BRK_Linear-SVR,408.499530,13.912036,0.253771,2.317829e-08
RDKitECFPMorganFP/BRK_RBF-SVR,635.821648,13.990275,-0.161491,3.329286e-08
RDKitECFPMorganFP/BRK_DecisionTree,622.334401,14.765691,-0.136853,9.067548e-09
RDKitECFPMorganFP/BRK_ExtraTrees,524.976279,15.585516,0.040996,1.113414e-06
RDKitECFPMorganFP/BRK_RandomForest,469.618398,15.041814,0.142122,8.659164e-07
RDKitECFPMorganFP/BRK_KNeighbors,623.246400,16.922066,-0.138519,9.527504e-09
RDKitECFPMorganFP/BRK_PLS,406.327671,14.805718,0.257738,5.861185e-07
RDKitECFPMorganFP/BRK_PLS-SKLEARN,445.777028,16.007467,0.185674,9.913579e-08
RDKitECFPMorganFP/BRK_XGBoost,384.857573,14.559640,0.296959,3.245483e-06
RDKitECFPMorganFP/BRK_CatBoost,349.987132,13.207222,0.360659,2.904322e-06
RDKitECFPMorganFP/BRK_DNN,417.343128,15.631440,0.237616,1.702438e-05
RDKitECFPMorganFP/BRSK1_Linear-SVR,238.080024,8.908519,0.066882,2.219523e-08
RDKitECFPMorganFP/BRSK1_RBF-SVR,309.195343,8.501247,-0.211843,3.349494e-08
RDKitECFPMorganFP/BRSK1_DecisionTree,326.342494,10.214432,-0.279049,6.846374e-09
RDKitECFPMorganFP/BRSK1_ExtraTrees,266.412493,10.023686,-0.044163,1.110322e-06
RDKitECFPMorganFP/BRSK1_RandomForest,250.236713,9.360345,0.019236,8.569339e-07
RDKitECFPMorganFP/BRSK1_KNeighbors,266.486528,10.034930,-0.044453,7.947935e-09
RDKitECFPMorganFP/BRSK1_PLS,267.944369,10.147175,-0.050166,5.931634e-07
RDKitECFPMorganFP/BRSK1_PLS-SKLEARN,242.156121,9.361088,0.050907,5.338494e-08
RDKitECFPMorganFP/BRSK1_XGBoost,240.583882,10.141259,0.057069,3.227574e-06
RDKitECFPMorganFP/BRSK1_CatBoost,269.364074,9.498223,-0.055731,2.912003e-06
RDKitECFPMorganFP/BRSK1_DNN,227.684616,9.558163,0.107625,1.706587e-05
RDKitECFPMorganFP/BRSK2_Linear-SVR,364.718794,10.181538,0.025424,2.568741e-08
RDKitECFPMorganFP/BRSK2_RBF-SVR,439.887190,8.889286,-0.175436,3.223995e-08
RDKitECFPMorganFP/BRSK2_DecisionTree,598.579266,13.029077,-0.599482,7.939284e-09
RDKitECFPMorganFP/BRSK2_ExtraTrees,397.827401,11.594684,-0.063047,1.125069e-06
RDKitECFPMorganFP/BRSK2_RandomForest,373.360071,11.238985,0.002333,8.769960e-07
RDKitECFPMorganFP/BRSK2_KNeighbors,481.371403,12.960751,-0.286287,8.836196e-09
RDKitECFPMorganFP/BRSK2_PLS,464.585797,12.965976,-0.241434,5.851520e-07
RDKitECFPMorganFP/BRSK2_PLS-SKLEARN,442.327171,12.541848,-0.181956,6.105638e-08
RDKitECFPMorganFP/BRSK2_XGBoost,448.829281,12.571048,-0.199331,3.288767e-06
RDKitECFPMorganFP/BRSK2_CatBoost,362.013834,11.514694,0.032652,2.928887e-06
RDKitECFPMorganFP/BRSK2_DNN,364.931028,10.813299,0.024856,1.694638e-05
RDKitECFPMorganFP/BTK_Linear-SVR,449.053072,11.595646,0.005799,2.343287e-08
RDKitECFPMorganFP/BTK_RBF-SVR,524.547090,9.356846,-0.161344,3.165965e-08
RDKitECFPMorganFP/BTK_DecisionTree,485.676808,13.436978,-0.075286,9.878917e-09
RDKitECFPMorganFP/BTK_ExtraTrees,460.837373,13.395181,-0.020291,1.101799e-06
RDKitECFPMorganFP/BTK_RandomForest,428.105881,13.403407,0.052176,8.702649e-07
RDKitECFPMorganFP/BTK_KNeighbors,533.995869,14.593615,-0.182264,8.039644e-09
RDKitECFPMorganFP/BTK_PLS,447.964184,14.876898,0.008210,5.829304e-07
RDKitECFPMorganFP/BTK_PLS-SKLEARN,447.964184,14.876898,0.008210,9.998955e-08
RDKitECFPMorganFP/BTK_XGBoost,477.181362,14.635042,-0.056477,3.320925e-06
RDKitECFPMorganFP/BTK_CatBoost,392.423384,12.817839,0.131177,2.930500e-06
RDKitECFPMorganFP/BTK_DNN,472.330669,16.472206,-0.045738,1.786845e-05
RDKitECFPMorganFP/BUB1_Linear-SVR,604.489449,19.484795,0.202163,2.375562e-08
RDKitECFPMorganFP/BUB1_RBF-SVR,878.053930,22.139093,-0.158902,3.230490e-08
RDKitECFPMorganFP/BUB1_DecisionTree,853.724251,21.649543,-0.126791,8.264437e-09
RDKitECFPMorganFP/BUB1_ExtraTrees,785.318952,21.369752,-0.036506,1.040769e-06
RDKitECFPMorganFP/BUB1_RandomForest,653.186065,19.745430,0.137890,8.376838e-07
RDKitECFPMorganFP/BUB1_KNeighbors,746.556907,21.202160,0.014654,7.747025e-09
RDKitECFPMorganFP/BUB1_PLS,560.174246,18.651142,0.260652,5.919384e-07
RDKitECFPMorganFP/BUB1_PLS-SKLEARN,560.174246,18.651142,0.260652,5.609477e-08
RDKitECFPMorganFP/BUB1_XGBoost,619.818041,19.330753,0.181931,3.245432e-06
RDKitECFPMorganFP/BUB1_CatBoost,597.397760,19.336843,0.211523,2.946317e-06
RDKitECFPMorganFP/BUB1_DNN,590.776063,19.555041,0.220262,1.751787e-05
RDKitECFPMorganFP/CAMK1B_Linear-SVR,523.076135,16.860922,-0.177583,2.317998e-08
RDKitECFPMorganFP/CAMK1B_RBF-SVR,556.716912,14.845889,-0.253317,3.284330e-08
RDKitECFPMorganFP/CAMK1B_DecisionTree,451.928694,15.491458,-0.017411,7.225223e-09
RDKitECFPMorganFP/CAMK1B_ExtraTrees,466.528804,15.819880,-0.050280,1.038806e-06
RDKitECFPMorganFP/CAMK1B_RandomForest,443.638999,15.591842,0.001251,8.580408e-07
RDKitECFPMorganFP/CAMK1B_KNeighbors,492.537559,15.633803,-0.108832,1.105448e-08
RDKitECFPMorganFP/CAMK1B_PLS,456.667716,16.421745,-0.028080,6.080606e-07
RDKitECFPMorganFP/CAMK1B_PLS-SKLEARN,456.667716,16.421745,-0.028080,5.799462e-08
RDKitECFPMorganFP/CAMK1B_XGBoost,497.728915,16.463893,-0.120520,3.297720e-06
RDKitECFPMorganFP/CAMK1B_CatBoost,427.318248,15.697361,0.037994,2.908001e-06
RDKitECFPMorganFP/CAMK1B_DNN,457.314171,17.113410,-0.029535,1.691289e-05
RDKitECFPMorganFP/CAMK1D_Linear-SVR,269.576393,10.974261,0.112209,2.448121e-08
RDKitECFPMorganFP/CAMK1D_RBF-SVR,333.966852,11.606870,-0.099847,3.326058e-08
RDKitECFPMorganFP/CAMK1D_DecisionTree,331.997493,11.749612,-0.093362,9.864849e-09
RDKitECFPMorganFP/CAMK1D_ExtraTrees,313.019792,12.049295,-0.030863,1.099437e-06
RDKitECFPMorganFP/CAMK1D_RandomForest,270.460655,11.013100,0.109297,8.522877e-07
RDKitECFPMorganFP/CAMK1D_KNeighbors,317.874729,12.541878,-0.046851,7.710298e-09
RDKitECFPMorganFP/CAMK1D_PLS,245.710027,10.793958,0.190807,5.968618e-07
RDKitECFPMorganFP/CAMK1D_PLS-SKLEARN,257.649869,11.551297,0.151486,5.861730e-08
RDKitECFPMorganFP/CAMK1D_XGBoost,288.211372,12.340183,0.050839,3.282929e-06
RDKitECFPMorganFP/CAMK1D_CatBoost,246.368242,10.951183,0.188640,2.955229e-06
RDKitECFPMorganFP/CAMK1D_DNN,263.851567,12.462793,0.131062,1.677434e-05
RDKitECFPMorganFP/CAMK1G_Linear-SVR,261.126955,8.768038,-0.099133,2.297208e-08
RDKitECFPMorganFP/CAMK1G_RBF-SVR,285.214688,7.675301,-0.200523,3.277779e-08
RDKitECFPMorganFP/CAMK1G_DecisionTree,261.509810,9.470657,-0.100745,9.149083e-09
RDKitECFPMorganFP/CAMK1G_ExtraTrees,269.711096,9.768037,-0.135265,1.144281e-06
RDKitECFPMorganFP/CAMK1G_RandomForest,238.257544,8.998926,-0.002871,8.849727e-07
RDKitECFPMorganFP/CAMK1G_KNeighbors,252.325070,9.043192,-0.062084,1.206401e-08
RDKitECFPMorganFP/CAMK1G_PLS,234.005855,8.824740,0.015025,5.996727e-07
RDKitECFPMorganFP/CAMK1G_PLS-SKLEARN,234.005855,8.824740,0.015025,5.719545e-08
RDKitECFPMorganFP/CAMK1G_XGBoost,310.541812,10.655410,-0.307130,3.164155e-06
RDKitECFPMorganFP/CAMK1G_CatBoost,230.544303,9.021170,0.029595,2.903521e-06
RDKitECFPMorganFP/CAMK1G_DNN,234.790329,9.886673,0.011723,1.697851e-05
RDKitECFPMorganFP/CAMK1_Linear-SVR,227.919689,11.200983,0.062061,2.408484e-08
RDKitECFPMorganFP/CAMK1_RBF-SVR,258.003547,11.107846,-0.061741,3.381921e-08
RDKitECFPMorganFP/CAMK1_DecisionTree,315.622739,12.771364,-0.298856,6.734332e-09
RDKitECFPMorganFP/CAMK1_ExtraTrees,265.331214,12.529309,-0.091896,1.017447e-06
RDKitECFPMorganFP/CAMK1_RandomForest,208.774537,10.987229,0.140847,8.385622e-07
RDKitECFPMorganFP/CAMK1_KNeighbors,260.864601,12.589671,-0.073515,1.065514e-08
RDKitECFPMorganFP/CAMK1_PLS,225.906775,11.671701,0.070344,6.199637e-07
RDKitECFPMorganFP/CAMK1_PLS-SKLEARN,224.644688,11.573051,0.075538,5.880360e-08
RDKitECFPMorganFP/CAMK1_XGBoost,254.195475,12.365294,-0.046070,3.231318e-06
RDKitECFPMorganFP/CAMK1_CatBoost,202.084419,11.133105,0.168379,2.922800e-06
RDKitECFPMorganFP/CAMK1_DNN,216.259587,11.755218,0.110045,1.687531e-05
RDKitECFPMorganFP/CAMK2A_Linear-SVR,205.472183,6.486933,0.123909,2.517607e-08
RDKitECFPMorganFP/CAMK2A_RBF-SVR,256.673514,5.421889,-0.094403,3.292460e-08
RDKitECFPMorganFP/CAMK2A_DecisionTree,305.004072,8.412277,-0.300475,7.538351e-09
RDKitECFPMorganFP/CAMK2A_ExtraTrees,272.601856,8.864449,-0.162319,1.104394e-06
RDKitECFPMorganFP/CAMK2A_RandomForest,235.662522,8.620671,-0.004817,1.066421e-06
RDKitECFPMorganFP/CAMK2A_KNeighbors,243.261688,7.496432,-0.037218,8.235135e-09
RDKitECFPMorganFP/CAMK2A_PLS,261.459166,10.242580,-0.114808,6.018741e-07
RDKitECFPMorganFP/CAMK2A_PLS-SKLEARN,235.876618,9.226636,-0.005730,5.719355e-08
RDKitECFPMorganFP/CAMK2A_XGBoost,295.286677,10.725777,-0.259042,3.398995e-06
RDKitECFPMorganFP/CAMK2A_CatBoost,201.406152,8.181644,0.141245,2.912157e-06
RDKitECFPMorganFP/CAMK2A_DNN,225.230352,9.058124,0.039664,1.717528e-05
RDKitECFPMorganFP/CAMK2B_Linear-SVR,154.093401,5.392280,0.081541,2.517685e-08
RDKitECFPMorganFP/CAMK2B_RBF-SVR,177.898775,3.928218,-0.060349,3.103246e-08
RDKitECFPMorganFP/CAMK2B_DecisionTree,229.939037,7.572212,-0.370530,6.966602e-09
RDKitECFPMorganFP/CAMK2B_ExtraTrees,193.876439,7.508788,-0.155583,1.094328e-06
RDKitECFPMorganFP/CAMK2B_RandomForest,172.357904,7.652025,-0.027323,8.713904e-07
RDKitECFPMorganFP/CAMK2B_KNeighbors,180.670798,6.264789,-0.076872,9.680656e-09
RDKitECFPMorganFP/CAMK2B_PLS,230.270597,9.814807,-0.372507,5.946055e-07
RDKitECFPMorganFP/CAMK2B_PLS-SKLEARN,209.973263,8.946373,-0.251526,4.962021e-08
RDKitECFPMorganFP/CAMK2B_XGBoost,249.909870,9.687530,-0.489565,3.342632e-06
RDKitECFPMorganFP/CAMK2B_CatBoost,162.675734,7.486905,0.030386,2.858312e-06
RDKitECFPMorganFP/CAMK2B_DNN,168.540133,7.989500,-0.004568,1.717660e-05
RDKitECFPMorganFP/CAMK2D_Linear-SVR,181.795059,9.062874,0.118351,2.290062e-08
RDKitECFPMorganFP/CAMK2D_RBF-SVR,221.257071,8.320116,-0.073027,3.241321e-08
RDKitECFPMorganFP/CAMK2D_DecisionTree,238.924039,10.103101,-0.158707,7.276568e-09
RDKitECFPMorganFP/CAMK2D_ExtraTrees,240.714062,10.071788,-0.167388,1.087305e-06
RDKitECFPMorganFP/CAMK2D_RandomForest,209.453991,9.630296,-0.015786,8.577595e-07
RDKitECFPMorganFP/CAMK2D_KNeighbors,204.222723,9.267606,0.009584,9.039058e-09
RDKitECFPMorganFP/CAMK2D_PLS,168.296806,9.004376,0.183813,6.062399e-07
RDKitECFPMorganFP/CAMK2D_PLS-SKLEARN,168.296806,9.004376,0.183813,5.107141e-08
RDKitECFPMorganFP/CAMK2D_XGBoost,241.939451,10.800655,-0.173331,3.259448e-06
RDKitECFPMorganFP/CAMK2D_CatBoost,170.037776,9.085417,0.175370,2.828301e-06
RDKitECFPMorganFP/CAMK2D_DNN,178.824593,9.313107,0.132757,1.713546e-05
RDKitECFPMorganFP/CAMK2G_Linear-SVR,222.299299,11.148598,0.011256,2.261995e-08
RDKitECFPMorganFP/CAMK2G_RBF-SVR,226.304586,10.417568,-0.006559,3.317974e-08
RDKitECFPMorganFP/CAMK2G_DecisionTree,244.270494,11.136912,-0.086468,6.994564e-09
RDKitECFPMorganFP/CAMK2G_ExtraTrees,263.605073,11.727157,-0.172464,1.097546e-06
RDKitECFPMorganFP/CAMK2G_RandomForest,226.638462,10.819643,-0.008044,8.483054e-07
RDKitECFPMorganFP/CAMK2G_KNeighbors,216.878169,10.800469,0.035368,1.075634e-08
RDKitECFPMorganFP/CAMK2G_PLS,212.308232,10.713768,0.055694,5.924237e-07
RDKitECFPMorganFP/CAMK2G_PLS-SKLEARN,212.308232,10.713768,0.055694,9.406907e-08
RDKitECFPMorganFP/CAMK2G_XGBoost,269.880855,12.269803,-0.200378,3.254021e-06
RDKitECFPMorganFP/CAMK2G_CatBoost,204.376787,10.290847,0.090972,2.827627e-06
RDKitECFPMorganFP/CAMK2G_DNN,204.066367,10.345222,0.092352,1.713552e-05
RDKitECFPMorganFP/CAMK4_Linear-SVR,152.868972,6.150046,0.001901,2.519545e-08
RDKitECFPMorganFP/CAMK4_RBF-SVR,174.735173,5.272589,-0.140866,2.978859e-08
RDKitECFPMorganFP/CAMK4_DecisionTree,219.787077,7.603545,-0.435015,7.119702e-09
RDKitECFPMorganFP/CAMK4_ExtraTrees,151.209098,6.603769,0.012739,1.099862e-06
RDKitECFPMorganFP/CAMK4_RandomForest,140.032867,6.528027,0.085709,8.892153e-07
RDKitECFPMorganFP/CAMK4_KNeighbors,156.002254,5.663850,-0.018557,9.451641e-09
RDKitECFPMorganFP/CAMK4_PLS,141.375013,7.021435,0.076946,5.856921e-07
RDKitECFPMorganFP/CAMK4_PLS-SKLEARN,141.223290,6.871004,0.077937,8.023673e-08
RDKitECFPMorganFP/CAMK4_XGBoost,166.422446,7.539923,-0.086591,3.317106e-06
RDKitECFPMorganFP/CAMK4_CatBoost,121.476551,6.140120,0.206866,2.844300e-06
RDKitECFPMorganFP/CAMK4_DNN,158.318513,7.682296,-0.033680,1.683145e-05
RDKitECFPMorganFP/CAMKK1_Linear-SVR,263.890193,10.540186,0.089001,2.442530e-08
RDKitECFPMorganFP/CAMKK1_RBF-SVR,315.980904,10.337794,-0.090826,3.399679e-08
RDKitECFPMorganFP/CAMKK1_DecisionTree,348.243407,11.581588,-0.202203,7.100691e-09
RDKitECFPMorganFP/CAMKK1_ExtraTrees,306.233714,11.490198,-0.057177,1.158498e-06
RDKitECFPMorganFP/CAMKK1_RandomForest,275.930590,11.156976,0.047435,8.921735e-07
RDKitECFPMorganFP/CAMKK1_KNeighbors,309.002759,11.005352,-0.066736,2.052222e-08
RDKitECFPMorganFP/CAMKK1_PLS,255.365475,10.792927,0.118430,6.022106e-07
RDKitECFPMorganFP/CAMKK1_PLS-SKLEARN,255.365475,10.792927,0.118430,5.317504e-08
RDKitECFPMorganFP/CAMKK1_XGBoost,306.521005,12.434869,-0.058169,3.301994e-06
RDKitECFPMorganFP/CAMKK1_CatBoost,255.742503,10.526222,0.117128,2.837537e-06
RDKitECFPMorganFP/CAMKK1_DNN,272.484809,12.185382,0.059331,1.696254e-05
RDKitECFPMorganFP/CAMKK2_Linear-SVR,299.928112,12.333007,0.127201,2.292968e-08
RDKitECFPMorganFP/CAMKK2_RBF-SVR,366.820164,12.323396,-0.067457,3.395538e-08
RDKitECFPMorganFP/CAMKK2_DecisionTree,317.785886,12.562050,0.075234,8.876496e-09
RDKitECFPMorganFP/CAMKK2_ExtraTrees,382.889087,13.967395,-0.114218,1.182557e-06
RDKitECFPMorganFP/CAMKK2_RandomForest,317.083090,12.786212,0.077279,9.177506e-07
RDKitECFPMorganFP/CAMKK2_KNeighbors,314.342295,12.655962,0.085255,1.216096e-08
RDKitECFPMorganFP/CAMKK2_PLS,288.166174,12.290468,0.161428,6.295613e-07
RDKitECFPMorganFP/CAMKK2_PLS-SKLEARN,288.166174,12.290468,0.161428,7.751941e-08
RDKitECFPMorganFP/CAMKK2_XGBoost,343.001189,14.043995,0.001857,3.284824e-06
RDKitECFPMorganFP/CAMKK2_CatBoost,280.488524,12.051108,0.183770,2.871878e-06
RDKitECFPMorganFP/CAMKK2_DNN,294.005309,12.630574,0.144436,1.640423e-05
RDKitECFPMorganFP/CASK_Linear-SVR,285.693105,11.808363,-0.107079,2.380764e-08
RDKitECFPMorganFP/CASK_RBF-SVR,269.398542,11.041717,-0.043936,3.455200e-08
RDKitECFPMorganFP/CASK_DecisionTree,340.025586,12.689427,-0.317621,9.461909e-09
RDKitECFPMorganFP/CASK_ExtraTrees,275.500756,12.161931,-0.067583,1.110984e-06
RDKitECFPMorganFP/CASK_RandomForest,255.246787,11.976698,0.010903,1.123622e-06
RDKitECFPMorganFP/CASK_KNeighbors,279.803427,11.610798,-0.084256,9.454962e-09
RDKitECFPMorganFP/CASK_PLS,281.377591,12.397760,-0.090356,6.111328e-07
RDKitECFPMorganFP/CASK_PLS-SKLEARN,281.377591,12.397760,-0.090356,5.361782e-08
RDKitECFPMorganFP/CASK_XGBoost,295.347514,12.682065,-0.144490,3.278896e-06
RDKitECFPMorganFP/CASK_CatBoost,284.501945,11.848832,-0.102463,2.833663e-06
RDKitECFPMorganFP/CASK_DNN,258.795149,11.837519,-0.002848,1.729283e-05
RDKitECFPMorganFP/CDC2L1_Linear-SVR,241.824513,5.770446,0.024863,2.578927e-08
RDKitECFPMorganFP/CDC2L1_RBF-SVR,262.157868,4.523925,-0.057130,3.346626e-08
RDKitECFPMorganFP/CDC2L1_DecisionTree,293.902587,6.643911,-0.185138,9.761518e-09
RDKitECFPMorganFP/CDC2L1_ExtraTrees,250.498834,6.655412,-0.010116,1.153283e-06
RDKitECFPMorganFP/CDC2L1_RandomForest,236.784477,6.638599,0.045186,8.824915e-07
RDKitECFPMorganFP/CDC2L1_KNeighbors,266.375191,6.183380,-0.074136,8.984916e-09
RDKitECFPMorganFP/CDC2L1_PLS,216.714853,6.913968,0.126115,6.200850e-07
RDKitECFPMorganFP/CDC2L1_PLS-SKLEARN,234.729548,8.018002,0.053473,5.619549e-08
RDKitECFPMorganFP/CDC2L1_XGBoost,245.319640,8.012462,0.010769,3.385175e-06
RDKitECFPMorganFP/CDC2L1_CatBoost,228.611969,6.729235,0.078141,2.820174e-06
RDKitECFPMorganFP/CDC2L1_DNN,225.491396,7.622317,0.090725,1.714889e-05
RDKitECFPMorganFP/CDC2L2_Linear-SVR,240.014077,10.107284,0.028763,2.497992e-08
RDKitECFPMorganFP/CDC2L2_RBF-SVR,254.194099,9.022734,-0.028618,3.301042e-08
RDKitECFPMorganFP/CDC2L2_DecisionTree,217.302491,9.314664,0.120667,1.003051e-08
RDKitECFPMorganFP/CDC2L2_ExtraTrees,211.854621,9.349175,0.142713,1.132464e-06
RDKitECFPMorganFP/CDC2L2_RandomForest,223.419250,9.446352,0.095915,8.746519e-07
RDKitECFPMorganFP/CDC2L2_KNeighbors,248.726009,10.319249,-0.006490,1.565584e-08
RDKitECFPMorganFP/CDC2L2_PLS,208.826057,9.660976,0.154968,6.084847e-07
RDKitECFPMorganFP/CDC2L2_PLS-SKLEARN,208.826057,9.660976,0.154968,4.827377e-08
RDKitECFPMorganFP/CDC2L2_XGBoost,220.961440,10.402782,0.105861,3.327311e-06
RDKitECFPMorganFP/CDC2L2_CatBoost,207.875219,9.512952,0.158816,2.849384e-06
RDKitECFPMorganFP/CDC2L2_DNN,227.556190,9.424132,0.079175,1.708377e-05
RDKitECFPMorganFP/CDC2L5_Linear-SVR,373.474873,9.397381,-0.030014,2.450968e-08
RDKitECFPMorganFP/CDC2L5_RBF-SVR,403.552845,7.352002,-0.112967,3.067511e-08
