Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitDescriptorsResults/RIOK3_KNeighbors,592.375512,18.656526,0.169803,3.693949e-09
RDKitDescriptorsResults/RIOK3_PLS,552.496613,18.556116,0.225692,1.784086e-08
RDKitDescriptorsResults/RIOK3_PLS-SKLEARN,664.493022,20.120626,0.068732,3.710814e-09
RDKitDescriptorsResults/RIOK3_XGBoost,585.828787,18.774198,0.178978,6.649952e-07
RDKitDescriptorsResults/RIOK3_CatBoost,513.739476,17.730746,0.280009,2.210442e-06
RDKitDescriptorsResults/RIOK3_DNN,651.544042,19.057266,0.086880,4.020134e-06
RDKitDescriptorsResults/RIPK1_Linear-SVR,716.351930,13.079721,-0.079683,2.363620e-09
RDKitDescriptorsResults/RIPK1_RBF-SVR,744.780195,12.810673,-0.122530,3.028507e-09
RDKitDescriptorsResults/RIPK1_DecisionTree,791.052573,16.182059,-0.192272,1.502506e-09
RDKitDescriptorsResults/RIPK1_ExtraTrees,526.587969,14.636733,0.206328,1.137029e-07
RDKitDescriptorsResults/RIPK1_RandomForest,542.644718,15.220848,0.182128,3.219047e-07
RDKitDescriptorsResults/RIPK1_KNeighbors,482.342973,15.079531,0.273014,3.790748e-09
RDKitDescriptorsResults/RIPK1_PLS,497.045509,15.872934,0.250855,1.764320e-08
RDKitDescriptorsResults/RIPK1_PLS-SKLEARN,542.530199,16.179684,0.182300,3.892658e-09
RDKitDescriptorsResults/RIPK1_XGBoost,520.310183,15.287729,0.215790,6.781177e-07
RDKitDescriptorsResults/RIPK1_CatBoost,441.730663,13.919180,0.334225,2.232949e-06
RDKitDescriptorsResults/RIPK1_DNN,443.122701,13.166597,0.332127,4.059545e-06
RDKitDescriptorsResults/RIPK2_Linear-SVR,692.019916,18.303895,0.115882,2.161462e-09
RDKitDescriptorsResults/RIPK2_RBF-SVR,875.434861,18.692407,-0.118448,3.092309e-09
RDKitDescriptorsResults/RIPK2_DecisionTree,906.276103,20.858432,-0.157850,1.477180e-09
RDKitDescriptorsResults/RIPK2_ExtraTrees,564.660748,18.744520,0.278594,1.137084e-07
RDKitDescriptorsResults/RIPK2_RandomForest,577.620364,18.698446,0.262037,3.116923e-07
RDKitDescriptorsResults/RIPK2_KNeighbors,596.252578,17.312864,0.238233,3.192280e-09
RDKitDescriptorsResults/RIPK2_PLS,635.542552,20.679371,0.188036,1.764402e-08
RDKitDescriptorsResults/RIPK2_PLS-SKLEARN,636.242396,20.799313,0.187142,3.573609e-09
RDKitDescriptorsResults/RIPK2_XGBoost,570.701985,17.926391,0.270876,6.648192e-07
RDKitDescriptorsResults/RIPK2_CatBoost,547.492425,18.085276,0.300529,2.202875e-06
RDKitDescriptorsResults/RIPK2_DNN,612.159066,17.797219,0.217911,3.919116e-06
RDKitDescriptorsResults/RIPK4_Linear-SVR,405.443076,12.536055,-0.014325,2.098118e-09
RDKitDescriptorsResults/RIPK4_RBF-SVR,428.698232,12.663263,-0.072504,3.038519e-09
RDKitDescriptorsResults/RIPK4_DecisionTree,508.592408,15.116526,-0.272381,1.456271e-09
RDKitDescriptorsResults/RIPK4_ExtraTrees,350.003513,13.034486,0.124372,1.116309e-07
RDKitDescriptorsResults/RIPK4_RandomForest,355.377889,13.118612,0.110926,3.216037e-07
RDKitDescriptorsResults/RIPK4_KNeighbors,373.447260,13.438122,0.065721,3.199145e-09
RDKitDescriptorsResults/RIPK4_PLS,397.655018,14.049740,0.005159,1.726379e-08
RDKitDescriptorsResults/RIPK4_PLS-SKLEARN,378.115895,13.169930,0.054041,3.726315e-09
RDKitDescriptorsResults/RIPK4_XGBoost,410.428795,14.073126,-0.026799,6.693328e-07
RDKitDescriptorsResults/RIPK4_CatBoost,401.746358,13.791497,-0.005077,2.196689e-06
RDKitDescriptorsResults/RIPK4_DNN,408.287655,13.680391,-0.021442,3.987440e-06
RDKitDescriptorsResults/RIPK5_Linear-SVR,420.411935,11.035205,-0.101720,2.340287e-09
RDKitDescriptorsResults/RIPK5_RBF-SVR,454.620305,10.773285,-0.191365,3.288635e-09
RDKitDescriptorsResults/RIPK5_DecisionTree,455.804843,13.075453,-0.194470,1.439090e-09
RDKitDescriptorsResults/RIPK5_ExtraTrees,362.259777,12.924487,0.050672,1.106696e-07
RDKitDescriptorsResults/RIPK5_RandomForest,360.831364,12.930470,0.054415,3.316078e-07
RDKitDescriptorsResults/RIPK5_KNeighbors,346.816785,12.079437,0.091141,3.279921e-09
RDKitDescriptorsResults/RIPK5_PLS,353.925154,12.892330,0.072513,1.825023e-08
RDKitDescriptorsResults/RIPK5_PLS-SKLEARN,362.649082,12.831976,0.049652,3.861689e-09
RDKitDescriptorsResults/RIPK5_XGBoost,357.054517,12.884865,0.064313,6.794030e-07
RDKitDescriptorsResults/RIPK5_CatBoost,346.253251,12.661373,0.092618,2.196230e-06
RDKitDescriptorsResults/RIPK5_DNN,383.822904,12.199210,-0.005836,3.964300e-06
RDKitDescriptorsResults/ROCK1_Linear-SVR,888.385461,19.448399,-0.085281,2.191389e-09
RDKitDescriptorsResults/ROCK1_RBF-SVR,958.610939,19.756657,-0.171071,3.322771e-09
RDKitDescriptorsResults/ROCK1_DecisionTree,790.793395,19.177397,0.033940,1.444608e-09
RDKitDescriptorsResults/ROCK1_ExtraTrees,527.730700,17.680164,0.355307,1.146475e-07
RDKitDescriptorsResults/ROCK1_RandomForest,554.126321,18.100363,0.323061,3.165833e-07
RDKitDescriptorsResults/ROCK1_KNeighbors,665.983442,18.164977,0.186412,3.337327e-09
RDKitDescriptorsResults/ROCK1_PLS,653.262845,19.986669,0.201952,1.770569e-08
RDKitDescriptorsResults/ROCK1_PLS-SKLEARN,664.162898,19.881477,0.188636,4.016333e-09
RDKitDescriptorsResults/ROCK1_XGBoost,654.223188,19.318665,0.200779,6.691862e-07
RDKitDescriptorsResults/ROCK1_CatBoost,575.154520,17.411583,0.297372,2.207360e-06
RDKitDescriptorsResults/ROCK1_DNN,602.108010,19.377140,0.264445,3.930627e-06
RDKitDescriptorsResults/ROCK2_Linear-SVR,779.670490,18.291663,0.029645,2.081705e-09
RDKitDescriptorsResults/ROCK2_RBF-SVR,907.518644,19.307936,-0.129471,3.125472e-09
RDKitDescriptorsResults/ROCK2_DecisionTree,727.926555,17.811396,0.094044,1.506464e-09
RDKitDescriptorsResults/ROCK2_ExtraTrees,522.823597,17.000169,0.349309,1.139695e-07
RDKitDescriptorsResults/ROCK2_RandomForest,524.488363,16.936822,0.347237,3.162765e-07
RDKitDescriptorsResults/ROCK2_KNeighbors,654.214344,18.195493,0.185784,5.003278e-09
RDKitDescriptorsResults/ROCK2_PLS,614.030206,18.723696,0.235796,1.798678e-08
RDKitDescriptorsResults/ROCK2_PLS-SKLEARN,622.984351,18.346449,0.224652,3.956164e-09
RDKitDescriptorsResults/ROCK2_XGBoost,681.135603,19.793273,0.152278,7.299231e-07
RDKitDescriptorsResults/ROCK2_CatBoost,613.085161,17.569966,0.236972,2.219580e-06
RDKitDescriptorsResults/ROCK2_DNN,626.065675,18.545965,0.220817,3.992717e-06
RDKitDescriptorsResults/ROS1_Linear-SVR,502.164085,13.735056,-0.140449,2.279990e-09
RDKitDescriptorsResults/ROS1_RBF-SVR,551.129393,14.007955,-0.251652,2.958782e-09
RDKitDescriptorsResults/ROS1_DecisionTree,409.184721,13.469894,0.070714,1.444737e-09
RDKitDescriptorsResults/ROS1_ExtraTrees,378.424538,13.683395,0.140572,1.121614e-07
RDKitDescriptorsResults/ROS1_RandomForest,395.789689,13.874293,0.101135,3.260959e-07
RDKitDescriptorsResults/ROS1_KNeighbors,374.255962,13.692958,0.150039,3.558359e-09
RDKitDescriptorsResults/ROS1_PLS,403.160238,14.550452,0.084396,1.775660e-08
RDKitDescriptorsResults/ROS1_PLS-SKLEARN,397.060458,14.254179,0.098249,3.980693e-09
RDKitDescriptorsResults/ROS1_XGBoost,385.524582,14.038076,0.124448,6.695367e-07
RDKitDescriptorsResults/ROS1_CatBoost,364.155128,13.098364,0.172979,2.200683e-06
RDKitDescriptorsResults/ROS1_DNN,437.742600,14.292287,0.005857,3.901511e-06
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_Linear-SVR,304.341985,10.753721,-0.046298,2.268017e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_RBF-SVR,315.422680,10.971981,-0.084392,3.098045e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_DecisionTree,318.164500,11.507173,-0.093818,1.447712e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_ExtraTrees,247.415386,10.840583,0.149410,1.110483e-07
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_RandomForest,243.713246,10.803350,0.162138,3.230307e-07
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_KNeighbors,268.159305,10.927512,0.078095,3.671463e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_PLS,282.784720,11.551172,0.027814,1.725917e-08
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_PLS-SKLEARN,282.784720,11.551172,0.027814,3.812347e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_XGBoost,276.529761,11.752859,0.049318,6.619570e-07
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_CatBoost,195.128333,9.924621,0.329168,2.195045e-06
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.1-N-terminal)_DNN,258.054603,10.767346,0.112834,3.879484e-06
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_Linear-SVR,542.026591,8.449359,-0.092654,2.314234e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_RBF-SVR,539.295366,8.007866,-0.087148,2.790349e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_DecisionTree,571.955036,11.671719,-0.152986,1.465085e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_ExtraTrees,426.074890,11.283069,0.141089,1.124306e-07
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_RandomForest,436.439246,11.513295,0.120196,3.276070e-07
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_KNeighbors,419.040545,9.963192,0.155270,4.178896e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_PLS,435.946624,12.796271,0.121189,1.725297e-08
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_PLS-SKLEARN,427.364274,12.433890,0.138490,3.765420e-09
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_XGBoost,454.895491,11.706545,0.082991,6.670381e-07
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_CatBoost,409.094613,10.700694,0.175319,2.191636e-06
RDKitDescriptorsResults/RPS6KA4(Kin.Dom.2-C-terminal)_DNN,412.128671,10.277473,0.169203,3.986564e-06
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_Linear-SVR,314.646676,10.558673,-0.120232,4.290104e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_RBF-SVR,348.276672,10.912016,-0.239965,5.596883e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_DecisionTree,281.594581,10.982817,-0.002557,1.522060e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_ExtraTrees,231.562429,10.477157,0.175571,1.131312e-07
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_RandomForest,247.308759,10.773695,0.119510,3.215989e-07
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_KNeighbors,261.844695,11.272300,0.067758,4.332481e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_PLS,263.383034,11.269141,0.062281,1.747339e-08
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_PLS-SKLEARN,285.799614,11.750792,-0.017528,3.734331e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_XGBoost,275.034090,11.444610,0.020800,6.624058e-07
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_CatBoost,242.408219,10.544634,0.136957,2.205618e-06
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.1-N-terminal)_DNN,300.277466,11.661347,-0.069074,3.933912e-06
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_Linear-SVR,358.504475,10.746712,-0.064385,2.045075e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_RBF-SVR,380.638546,10.576115,-0.130100,3.102110e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_DecisionTree,337.046937,11.905704,-0.000679,1.501903e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_ExtraTrees,292.372856,11.367235,0.131957,1.128660e-07
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_RandomForest,302.345087,11.857393,0.102350,3.216468e-07
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_KNeighbors,294.912252,11.321127,0.124418,3.874781e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_PLS,318.671407,12.647160,0.053878,1.738971e-08
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_PLS-SKLEARN,307.668475,12.454704,0.086545,3.763437e-09
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_XGBoost,325.498717,12.663764,0.033608,6.606532e-07
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_CatBoost,286.958798,11.731471,0.148031,2.205288e-06
RDKitDescriptorsResults/RPS6KA5(Kin.Dom.2-C-terminal)_DNN,305.774178,11.460655,0.092169,3.893458e-06
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_Linear-SVR,420.452037,13.215513,-0.012706,2.178538e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_RBF-SVR,434.586120,12.938487,-0.046749,3.292601e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_DecisionTree,614.411844,15.422921,-0.479880,1.543183e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_ExtraTrees,358.977073,13.932687,0.135363,1.144408e-07
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_RandomForest,369.684628,14.208541,0.109573,3.285469e-07
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_KNeighbors,392.964222,14.118498,0.053502,4.417572e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_PLS,405.208996,15.674256,0.024009,1.760325e-08
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_PLS-SKLEARN,385.540500,14.615219,0.071382,3.627067e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_XGBoost,495.180548,16.469761,-0.192698,6.671153e-07
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_CatBoost,363.753295,13.766033,0.123859,2.211239e-06
RDKitDescriptorsResults/RSK1(Kin.Dom.1-N-terminal)_DNN,409.525604,15.071651,0.013612,3.953278e-06
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_Linear-SVR,475.879389,13.255560,-0.098506,2.270534e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_RBF-SVR,517.497820,13.392565,-0.194577,3.182232e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_DecisionTree,528.318966,15.284990,-0.219556,1.462067e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_ExtraTrees,403.682547,13.988143,0.068151,1.140234e-07
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_RandomForest,386.553164,13.808747,0.107692,3.270663e-07
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_KNeighbors,423.640479,13.892300,0.022080,4.853105e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_PLS,423.562141,14.425575,0.022261,1.748278e-08
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_PLS-SKLEARN,418.947754,14.470807,0.032913,3.586120e-09
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_XGBoost,473.700729,14.726956,-0.093477,6.681202e-07
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_CatBoost,367.849834,13.069485,0.150866,2.207539e-06
RDKitDescriptorsResults/RSK1(Kin.Dom.2-C-terminal)_DNN,427.282684,13.321916,0.013673,4.101499e-06
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_Linear-SVR,485.314158,13.409258,-0.013120,2.116134e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_RBF-SVR,528.227150,13.545105,-0.102703,3.226224e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_DecisionTree,587.633014,15.785668,-0.226716,1.563357e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_ExtraTrees,430.037706,14.772224,0.102273,1.124956e-07
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_RandomForest,407.908424,14.325450,0.148469,3.250200e-07
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_KNeighbors,479.991313,14.220845,-0.002008,4.583425e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_PLS,449.886064,15.718041,0.060838,1.837270e-08
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_PLS-SKLEARN,445.287557,15.897298,0.070438,3.958124e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_XGBoost,456.073371,15.001310,0.047922,6.747894e-07
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_CatBoost,441.082951,14.492962,0.079215,2.206143e-06
RDKitDescriptorsResults/RSK2(Kin.Dom.1-N-terminal)_DNN,448.463503,14.879167,0.063808,4.056346e-06
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_Linear-SVR,328.568526,11.731502,-0.229357,2.444946e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_RBF-SVR,361.419980,11.880492,-0.352272,3.150862e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_DecisionTree,625.131919,16.591835,-1.338965,1.594447e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_ExtraTrees,260.076245,12.516050,0.026911,1.127352e-07
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_RandomForest,264.893973,12.780704,0.008885,3.287705e-07
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_KNeighbors,274.936009,12.560094,-0.028688,4.630873e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_PLS,284.992570,12.993144,-0.066315,1.831154e-08
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_PLS-SKLEARN,279.699595,12.950194,-0.046511,3.759407e-09
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_XGBoost,295.515364,13.253200,-0.105687,7.244196e-07
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_CatBoost,265.140584,12.714336,0.007962,2.225375e-06
RDKitDescriptorsResults/RSK2(Kin.Dom.2-C-terminal)_DNN,267.871586,13.070912,-0.002256,3.934693e-06
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_Linear-SVR,351.561631,10.466614,-0.037382,2.340116e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_RBF-SVR,367.090439,10.753647,-0.083204,3.336081e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_DecisionTree,629.889433,14.576974,-0.858667,1.424354e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_ExtraTrees,310.050122,11.529442,0.085110,1.111165e-07
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_RandomForest,318.178180,11.898817,0.061125,3.288590e-07
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_KNeighbors,328.627448,11.515305,0.030292,4.013959e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_PLS,322.322607,12.379475,0.048896,1.787327e-08
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_PLS-SKLEARN,316.046770,12.119624,0.067415,3.805888e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_XGBoost,348.571812,12.423282,-0.028560,7.324295e-07
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_CatBoost,310.830419,11.520486,0.082807,2.240056e-06
RDKitDescriptorsResults/RSK3(Kin.Dom.1-N-terminal)_DNN,350.321284,12.897512,-0.033722,3.980299e-06
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_Linear-SVR,256.515567,8.915828,-0.075895,2.340335e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_RBF-SVR,286.816805,8.917812,-0.202987,3.161636e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_DecisionTree,274.100386,9.812239,-0.149651,1.432832e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_ExtraTrees,236.203143,9.556897,0.009300,1.132067e-07
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_RandomForest,228.653663,9.426094,0.040965,3.229052e-07
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_KNeighbors,257.457848,9.837746,-0.079848,3.191557e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_PLS,239.678165,9.851785,-0.005275,1.788346e-08
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_PLS-SKLEARN,234.280761,9.932178,0.017363,3.937604e-09
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_XGBoost,267.775983,9.980184,-0.123125,6.539081e-07
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_CatBoost,238.424765,9.649032,-0.000018,2.237720e-06
RDKitDescriptorsResults/RSK3(Kin.Dom.2-C-terminal)_DNN,276.978318,10.260458,-0.161722,3.990085e-06
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_Linear-SVR,423.516949,10.583403,-0.140200,2.284047e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_RBF-SVR,444.952133,10.343684,-0.197908,3.019696e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_DecisionTree,522.892198,14.487446,-0.407740,1.423392e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_ExtraTrees,339.285362,13.029334,0.086570,1.123933e-07
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_RandomForest,324.443196,12.450956,0.126528,3.197533e-07
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_KNeighbors,356.505055,11.622347,0.040211,3.162051e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_PLS,399.554678,14.717236,-0.075688,1.783798e-08
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_PLS-SKLEARN,373.017845,13.979900,-0.004245,3.956643e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_XGBoost,343.070318,12.322549,0.076380,6.787726e-07
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_CatBoost,317.670991,12.004496,0.144760,2.207072e-06
RDKitDescriptorsResults/RSK4(Kin.Dom.1-N-terminal)_DNN,333.521975,12.172453,0.102086,4.015785e-06
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_Linear-SVR,616.834641,16.054161,0.007039,2.342467e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_RBF-SVR,672.747328,16.293691,-0.082968,3.067727e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_DecisionTree,782.448607,18.835518,-0.259561,1.477907e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_ExtraTrees,540.381359,16.555685,0.130111,1.162717e-07
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_RandomForest,561.317286,16.655130,0.096409,3.280814e-07
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_KNeighbors,595.564789,16.886573,0.041278,3.628487e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_PLS,574.556672,17.428894,0.075097,1.768427e-08
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_PLS-SKLEARN,592.055125,17.445349,0.046928,3.932395e-09
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_XGBoost,551.784338,16.877586,0.111755,7.163084e-07
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_CatBoost,515.495383,16.221853,0.170172,2.219283e-06
RDKitDescriptorsResults/RSK4(Kin.Dom.2-C-terminal)_DNN,523.388905,16.484574,0.157465,4.000022e-06
RDKitDescriptorsResults/S6K1_Linear-SVR,415.245575,11.025252,-0.087388,2.280222e-09
RDKitDescriptorsResults/S6K1_RBF-SVR,442.990890,11.260403,-0.160043,3.132829e-09
RDKitDescriptorsResults/S6K1_DecisionTree,277.540340,10.548342,0.273216,1.391814e-09
RDKitDescriptorsResults/S6K1_ExtraTrees,304.546771,11.131969,0.202495,1.128959e-07
RDKitDescriptorsResults/S6K1_RandomForest,306.065476,10.896743,0.198518,3.183955e-07
RDKitDescriptorsResults/S6K1_KNeighbors,315.874000,10.621502,0.172833,2.989348e-09
RDKitDescriptorsResults/S6K1_PLS,340.337582,12.104585,0.108771,1.757131e-08
RDKitDescriptorsResults/S6K1_PLS-SKLEARN,336.502845,11.913200,0.118813,3.700388e-09
RDKitDescriptorsResults/S6K1_XGBoost,324.429071,11.654730,0.150430,6.530960e-07
RDKitDescriptorsResults/S6K1_CatBoost,296.303709,10.550824,0.224081,2.247228e-06
RDKitDescriptorsResults/S6K1_DNN,305.229804,11.478762,0.200706,3.911029e-06
RDKitDescriptorsResults/SBK1_Linear-SVR,650.170811,15.556835,-0.208418,2.325436e-09
RDKitDescriptorsResults/SBK1_RBF-SVR,673.847891,15.583755,-0.252424,2.986213e-09
RDKitDescriptorsResults/SBK1_DecisionTree,687.890970,16.905220,-0.278525,1.461621e-09
RDKitDescriptorsResults/SBK1_ExtraTrees,520.494500,15.575121,0.032601,1.115778e-07
RDKitDescriptorsResults/SBK1_RandomForest,504.873227,15.390525,0.061635,3.231225e-07
RDKitDescriptorsResults/SBK1_KNeighbors,542.515521,15.127042,-0.008328,3.446049e-09
RDKitDescriptorsResults/SBK1_PLS,563.546631,16.087385,-0.047417,1.759010e-08
RDKitDescriptorsResults/SBK1_PLS-SKLEARN,540.579758,15.820686,-0.004730,3.763509e-09
RDKitDescriptorsResults/SBK1_XGBoost,558.988987,15.924712,-0.038946,6.658298e-07
RDKitDescriptorsResults/SBK1_CatBoost,524.062190,15.297303,0.025970,2.221031e-06
RDKitDescriptorsResults/SBK1_DNN,529.153937,15.341616,0.016506,3.994359e-06
RDKitDescriptorsResults/SgK110_Linear-SVR,430.391817,8.724977,-0.165644,2.349284e-09
RDKitDescriptorsResults/SgK110_RBF-SVR,430.935502,8.547755,-0.167117,2.828754e-09
