Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_thiazole,fr_thiophene,fr_urea
PFE-PKIS 1,14.944369633799598,-3.897867752824528,14.944369633799598,0.23434841917075033,0.499313045278781,520.3300000000005,500.17000000000036,519.0605246600005,172,0.27291455032543027,-0.48733202171283857,0.48733202171283857,0.27291455032543027,1.303030303030303,2.121212121212121,2.8484848484848486,12.176893906721814,-0.24594240816014837,0.37349526398952243,-2.3915905288711197,0.3312583673133577,-2.7090455112917247,2.6117887798558495,-0.9475435992918786,41.40881270335832,35.608527367383005,17.194523906497714,23.776114994398554,18.020849008673245,8.972206491730725,5.646883283078056,6.4398815526354065,3.520399580701674,4.219709139655598,2.159022120040687,2.5164017543842476,-3.53,9.016681592650713,9.94854207501511,5.455259478224827,224.12492640737048,15.766393282814699,28.415658274124397,4.235526234984602,5.907179729351506,11.466446624403513,0.0,18.95071120000682,8.78083009534964,0.0,0.0,6.042418707663295,59.36685445489088,37.13021973059037,27.262590076871923,50.645189107171696,27.74430335665236,0.0,9.87691300107973,5.719716975726273,20.262769477507646,6.496859684315945,91.14217870063054,11.436898107967467,103.41999999999999,147.38805857406746,23.164441647565106,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,15.929943897949348,32.27528464367838,191.30429004260574,2.6202000881408627,39.402882021448754,-0.8818991788897752,-10.646774510745358,-9.701786415594679,-10.98200069312757,0.0,-15.198244687171368,0.0,0.17391304347826086,33,3,7,0,0,0,2,1,3,5,2,10,9,0,0,0,3,3.2891400000000015,121.43060000000003,0,0,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PFE-PKIS 10,15.265086403365867,-4.1125465718694905,15.265086403365867,0.11886329224961045,0.6146965066530885,406.4209999999998,387.2690000000002,406.1553520680005,152,0.25387315343385686,-0.4821109620740642,0.4821109620740642,0.25387315343385686,1.5333333333333334,2.433333333333333,3.1666666666666665,11.778097964256522,-0.2464710639446806,0.1511165849476668,-2.5003079016875382,0.2193073919803595,-2.5730168325817906,2.4749037626863237,-1.0073481759636234,37.72073197015946,33.3777426269367,14.377742626936701,22.06634467691037,17.131849840700117,7.737422649700199,5.594692748242779,5.594692748242779,3.804378619609101,3.804378619609101,2.5185859047477916,2.5185859047477916,-3.9299999999999993,7.090901536136994,7.150417469578299,3.1207704950168993,198.66469616560613,15.3564896603768,23.660388175636616,14.391058767775334,0.0,5.907179729351506,0.0,9.476340119217006,9.374393568622029,10.360573363039524,0.0,0.0,31.02156694794886,54.71518198369924,23.15685612852616,40.04839479709684,11.725042507186533,5.261891554738487,19.66437299524391,6.975826900282246,19.428769828561613,12.695543876008518,58.674549855604745,22.94563612947017,110.06,131.27605751517203,10.056428738810308,4.39041504767482,4.681802935145185,0.0,0.0,6.069221312792274,0.0,0.0,10.082660329248245,30.863442565350187,176.63372255636662,0.0,17.10170325228857,13.584044181348265,-8.95686443126378,-7.016477954448287,-5.109105578239102,-5.3730157520933615,-15.614006273958932,0.0,0.23809523809523808,30,2,8,0,1,1,1,2,3,7,1,9,4,0,0,0,4,2.8006800000000007,106.80690000000004,0,0,1,0,3,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,1,1,1,1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PFE-PKIS 11,9.461655070214016,-4.143026204752694,9.461655070214016,0.39645695519399915,0.4597732277766989,391.42699999999974,370.2590000000001,391.15320615200056,148,0.16657088362107264,-0.4928427847011363,0.4928427847011363,0.16657088362107264,1.1379310344827587,2.0689655172413794,2.9310344827586206,11.186858089512054,-0.24554183810640845,1.0364836840511479e-16,-2.52469726755217,2.1893403965467358e-16,-2.6333689039107733,2.142281240760214,-1.041359210250979,38.4802449941533,34.974633948355326,13.974633948355327,22.41112046139289,17.948240746105306,7.501027150605347,5.092778860141484,5.092778860141484,3.5363081238831837,3.5363081238831837,2.419787731233436,2.419787731233436,-3.3399999999999994,6.327459384304611,8.350025547477927,3.6798385606770316,196.8689976526982,23.92445508542945,6.558985242916289,12.910865744896011,0.0,0.0,0.0,4.9839785209472085,0.0,5.261891554738487,0.0,6.042418707663295,18.127256122989884,40.92863973837129,76.79615355075764,47.77446501693283,32.70877479624317,5.261891554738487,9.960981791176462,0.0,0.0,40.31184588943033,41.948440240828226,17.568244979360085,89.39000000000001,126.46808459306955,5.261891554738487,0.0,0.0,4.977003270229252,0.0,0.0,6.069221312792274,0.0,14.457704428547306,38.30073910933271,184.9885265941849,0.0,4.272016150049106,7.972087789738338,-2.4620512092445175,-2.7006458894457186,-2.9165717583525987,-0.8377735613806829,-16.23430505701712,-7.08128305853174,0.2727272727272727,29,1,7,0,0,0,2,2,4,6,1,7,10,0,0,0,4,3.791380000000003,110.56270000000004,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PFE-PKIS 12,14.152584197888338,-4.606118462454317,14.152584197888338,0.5188481845647082,0.4112462513850865,507.42199999999974,479.19800000000026,506.1599941160008,182,0.4094378959488097,-0.44752373765548953,0.44752373765548953,0.4094378959488097,1.411764705882353,2.235294117647059,3.0,10.871060883016053,-0.18861876267457067,2.592717185044034e-17,-2.60730674731832,3.149833740835913e-16,-2.735073907963048,1.604478655069857,-1.0377709700611963,48.85892465059366,44.16395539040979,17.675813282446704,27.31103194490069,22.442990211186554,9.357278370705137,5.578806482692852,6.334735428711307,3.4164365818075937,3.8888921730691273,2.0234218158094617,2.3019073241766552,-2.78,7.364814374311412,11.571853257105214,6.4167146699233335,247.62626447335037,25.566212744515656,17.940299512448313,4.235526234984602,5.948339280986494,5.907179729351506,6.093240070938415,4.794537184071822,9.77851570501903,4.9839785209472085,0.0,35.94772958312379,42.809482318675016,60.917253145978016,21.575203802188362,52.83042746118383,46.96850163957647,0.0,20.17768012603327,0.0,44.379376659312484,36.669191002440876,45.472320944681286,0.0,108.48,160.49723354968498,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.704819995694464,61.70636991970519,235.77351875079458,11.95608036289369,32.5983750238752,-4.512539030509441,-3.0938771106331906,-6.139264966032735,-7.359455599319446,-25.39684599531392,-20.35376921353256,0.0,0.4782608695652174,34,3,9,1,1,2,1,1,2,7,3,11,10,1,1,2,4,4.3221000000000025,131.57059999999996,0,0,0,0,2,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFE-PKIS 13,14.363761603943576,-5.803703613199113,14.363761603943576,0.31225958947480903,0.4750496673879972,491.4949999999998,471.33500000000015,491.12389516000053,178,0.4209463817887403,-0.36532079600760436,0.4209463817887403,0.36532079600760436,1.3235294117647058,2.1470588235294117,2.911764705882353,12.205577679504486,-0.2427039670458415,0.27987382162306335,-2.511498346329121,0.4192000000000002,-2.528576792647308,2.4432448477911204,-0.9143605809886417,41.961218946165616,36.002954558382925,16.819451139310647,24.12658053303318,18.340361242542635,9.981883703637154,5.988916751751188,7.404038617601605,3.624177836484644,4.365759460281842,2.2436731482673866,2.665494996473968,-3.6699999999999995,9.17388663096994,8.93434427474835,5.446676532316145,221.37540216787286,15.929440059865126,11.381314269532023,14.072779371402104,11.855519010338,0.0,6.176298517443475,4.794537184071822,13.401775505276145,18.155223663971668,0.0,12.08483741532659,47.71192142303985,46.19668634013523,18.603069037219974,53.9220010013036,38.885407473957656,0.0,9.967957041894417,0.0,30.314491479935953,22.113364160981583,65.16018063954881,0.0,113.08,145.85381704784731,26.383579311425223,0.0,10.619626706576751,0.0,0.0,0.0,0.0,0.0,9.967957041894417,27.53842168987834,229.8046235500235,0.0,17.004395033382064,-1.5861439091194112,-7.808500826115589,-5.467629365593609,-10.548464017732867,-18.964297726418188,-4.130279125226853,-5.803703613199113,0.22727272727272727,34,3,8,0,1,1,2,1,3,7,3,12,7,0,0,0,4,4.139300000000002,120.58790000000002,0,0,0,0,2,0,0,0,0,1,1,2,3,0,0,0,0,0,3,0,1,4,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PFE-PKIS 14,12.02231905703729,-2.785632729770641,12.02231905703729,0.0029271122029062013,0.5437307937682656,345.40499999999986,334.31700000000006,345.0241832120002,116,0.31338357604728195,-0.4806131905395233,0.4806131905395233,0.31338357604728195,1.434782608695652,2.260869565217391,3.0,12.902843947451286,-0.1640007373505157,0.6554116345859704,-2.2234099855237948,0.7226441475677703,-2.4895197781664864,3.0598198841549555,-0.757726550848287,25.695787943777127,21.882882238819192,12.515875400674643,15.722157655315135,11.099578486837196,7.429896167228869,3.90941071119395,5.7249780588844565,2.4556912533387902,4.443522423784523,1.540739690340667,3.128845102343575,-2.45,6.977828651766501,6.349398774424791,3.325843999110745,154.58238513190184,10.828525166833487,12.700090248805687,2.8236841566564013,5.907179729351506,1.4311996572326342,5.969305287951849,9.589074368143644,9.967957041894417,0.0,11.336785877934737,23.846722364717706,23.69070761468688,10.440598685398296,25.51688741242706,28.487635165269012,45.191776478714566,1.4311996572326342,9.967957041894417,5.719716975726273,5.025959978669241,5.704956885150159,42.0789167439797,10.440598685398296,106.16999999999999,65.2238101381302,9.589074368143644,0.0,37.601329731573294,11.336785877934737,0.0,0.0,0.0,0.0,15.07676523300163,15.220952263250794,85.10502863733406,0.8790284174199208,31.011556067211004,3.421804202316885,-4.547255583252294,-2.9358883844825683,-3.5540635556589724,-0.6302098008880115,0.0,0.0,0.06666666666666667,23,3,6,0,0,0,1,2,3,7,2,8,5,0,0,0,3,2.6339000000000006,89.72870000000005,1,0,0,0,2,0,0,1,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
PFE-PKIS 15,15.221541869100717,-3.7041303597630257,15.221541869100717,0.12798255120002788,0.26831225746551585,557.5600000000007,544.4560000000002,555.8861718760004,138,0.27660171351435753,-0.3511688772810683,0.3511688772810683,0.27660171351435753,1.5384615384615385,2.269230769230769,2.9615384615384617,12.87588132498314,-0.17838355352218635,0.6183058576976795,-2.3968218846214224,0.8287138003013585,-2.5301019875786093,2.9007098544065886,-0.9036662212090474,30.36736081903094,25.10074613697378,16.60016991328326,17.523338244665982,12.85098124307184,8.706265940226665,4.468716999757521,6.7184288879122604,2.7466408662086197,4.105874822284077,1.5760353403911929,2.696288027078913,-0.9699999999999998,9.019806296289525,8.366514039634858,4.649423921777777,193.78065946633686,5.309813353288376,0.0,14.458125838748192,0.0,5.907179729351506,0.0,9.632125767808455,14.253951442752886,0.0,0.0,11.600939890232516,81.33029684369242,10.423975051916496,41.21711345057548,36.31498413768692,67.40370669396854,0.0,5.4731213474032465,5.893957685363079,12.745849802658759,11.868798596204664,54.433103105081095,0.0,50.36,98.81678719107572,9.184952231746642,4.39041504767482,8.879995624353771,0.0,0.0,22.590870627068057,0.0,0.0,20.767532481685983,29.50296816476133,130.933529110618,10.113005162727474,17.603063265066083,-0.8405088569072159,-4.41089974569182,-9.024512256795914,-3.264135475305503,-6.2576330661702935,-3.7041303597630257,0.0,0.23529411764705882,26,2,4,1,0,1,2,0,2,3,2,9,6,1,0,1,3,5.800300000000003,107.65190000000001,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFE-PKIS 16,9.521035294900567,-4.476776204752693,9.521035294900567,0.35456975003319213,0.5385196635134446,415.4969999999997,390.29700000000014,415.2008250400008,158,0.16657088362107264,-0.4928427935258773,0.4928427935258773,0.16657088362107264,1.2580645161290323,2.161290322580645,2.967741935483871,10.977256098751578,-0.24564342498610353,6.351815531366645e-17,-2.7841607300065276,8.799026191702111e-17,-2.9169551247115497,1.5666318736472926,-1.0760859250562977,43.22073197015946,40.05256455842752,15.052564558427518,24.978957706588673,20.723384951677453,8.276171356177494,5.812305884686536,5.812305884686536,4.0045422224596114,4.0045422224596114,2.6912075983092456,2.6912075983092456,-3.3399999999999994,6.12377641156014,8.062764597991984,3.648511092333356,215.50550961002642,19.350638908679826,6.558985242916289,12.910865744896011,0.0,0.0,0.0,9.883888251797686,0.0,5.261891554738487,0.0,6.042418707663295,25.10308302327213,84.19484693128123,44.78237081647683,43.7837733340136,32.70877479624317,5.261891554738487,19.760801252877418,0.0,0.0,53.05706302366084,41.948440240828226,17.568244979360085,77.41000000000001,149.01312118900105,5.261891554738487,0.0,0.0,4.977003270229252,0.0,0.0,6.069221312792274,0.0,4.9839785209472085,43.7837733340136,217.265414282905,0.0,2.5024718647201976,7.851265999106359,-2.7036141046444877,-2.948624192649717,-3.2539946106351803,-0.9026208983871109,-29.70569482139619,-3.60460351901881,0.3333333333333333,31,1,7,0,1,1,2,2,4,6,1,7,7,0,1,1,5,3.3757800000000024,121.80470000000005,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
PFE-PKIS 17,13.40993034067175,-3.6434229157380535,13.40993034067175,0.102601092893162,0.4619271118226468,375.45299999999975,358.31700000000006,375.1041477840005,134,0.29309207499997036,-0.5079662295231872,0.5079662295231872,0.29309207499997036,1.3703703703703705,2.259259259259259,3.074074074074074,11.635964731522348,-0.24460695203613225,0.4023818047686053,-2.596561627335935,0.4795881762092528,-2.7641577228944323,2.8255764983104146,-1.02600857702656,33.16832572735217,30.066385657891466,13.88288223881919,20.176551463781376,15.710812848891381,8.224633948355326,5.361227859220118,6.381848585379774,3.7138743936181586,4.796278493714273,2.581946819348664,3.566265726620911,-3.1199999999999988,6.2064129181084216,5.957185202717755,2.605052011754929,183.30853718935916,15.728434897683965,10.626659026985205,2.8236841566564013,0.0,7.33837938658414,0.0,4.794537184071822,4.9839785209472085,0.0,11.336785877934737,0.0,55.19124177860204,37.66284765827195,31.976359105020702,31.91764931821851,43.920420944984755,1.4311996572326342,10.293791874235584,0.0,12.869784585645323,11.80667303760432,53.216496855007655,17.00689131982936,74.25,122.7835609486676,4.794537184071822,0.0,10.009733269757476,11.336785877934737,0.0,0.0,0.0,0.0,10.092786712054421,23.445503600272115,139.70914987416302,0.396822899683545,16.918021171896477,2.805558817924482,-2.480498077342863,-2.2291743054580913,-9.781396046299808,0.0,-7.255151001233399,0.0,0.14285714285714285,27,3,5,0,1,1,2,2,4,5,3,6,3,0,0,0,5,4.365900000000002,109.64470000000003,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
PFE-PKIS 18,14.475077923206324,-5.850842993018309,14.475077923206324,0.4559431264215714,0.4719232884818707,519.5490000000002,495.35700000000026,519.1551952880006,190,0.4209463817887403,-0.36532079600760436,0.4209463817887403,0.36532079600760436,1.3333333333333333,2.138888888888889,2.861111111111111,11.787768125945304,-0.24713698500641912,1.9789283954362114e-16,-2.574246776748848,0.13616105324391098,-2.632647209434744,2.0128786101827982,-1.0684545838278494,46.961218946165616,41.002954558382925,17.81945113931065,26.58790539843837,20.866754444792655,10.455490501387132,6.4361303472511455,7.851252213101558,3.998633279005869,4.740214902803066,2.5597915597863645,2.9816134079929455,-3.6699999999999995,9.015250480469177,9.414209855142184,5.428178691603623,239.87708325169436,15.519536437427229,11.381314269532023,12.660937293073903,11.855519010338,0.0,6.176298517443475,4.794537184071822,13.401775505276145,18.155223663971668,0.0,12.08483741532659,55.04278075630182,51.32468813183638,26.34675249471957,59.36395170382651,38.885407473957656,0.0,9.967957041894417,0.0,43.66324328154758,21.703460538543688,65.1601806395488,0.0,104.28999999999999,169.41229193359783,26.38357931142522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,32.980372392401236,262.5955350662,0.0,17.425529421370012,-1.412725670959416,-8.516479824699609,-5.920210433905939,-15.403475793091925,-15.6995491342099,-12.217780637684886,-5.850842993018309,0.2916666666666667,36,2,8,0,1,1,2,1,3,7,2,12,10,0,0,0,4,4.552100000000004,129.9632,0,0,0,0,2,0,0,0,0,1,1,3,2,0,0,0,0,0,3,0,1,4,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PFE-PKIS 19,12.37629046989166,-3.1478710002519525,12.37629046989166,0.22687499999999994,0.7511080462384992,213.24000000000007,202.15199999999996,213.090211972,80,0.2526387632692277,-0.3576759981277053,0.3576759981277053,0.2526387632692277,1.5,2.3125,3.125,11.282955509410446,-0.17996317756185057,0.20417862464718428,-2.5226109587158083,0.3019429916143169,-2.6929909668457093,2.1323788362912546,-0.9297352686208518,20.63531001146206,18.74988907696374,7.749889076963738,12.26264900363436,9.690192122731723,4.2957649317318065,2.9231865531583785,2.9231865531583785,1.9598379083871305,1.9598379083871305,1.2697492246104205,1.2697492246104205,-2.1,3.196610052376281,3.483474762113614,1.3893721563270804,108.2884739671568,10.286816623517627,0.0,2.8236841566564013,0.0,5.907179729351506,0.0,9.77851570501903,0.0,0.0,0.0,0.0,18.127256122989884,47.649916713349654,12.417244272548094,19.9550483462602,5.907179729351506,0.0,15.270795144464838,0.0,6.372924901329379,6.496859684315945,41.73042603116486,11.257379486545457,57.78,71.76476983270715,4.794537184071822,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,15.160511162188381,86.3870028659612,0.0,15.969316854056437,-0.2512402368354749,-2.7534363189720326,-1.3549201625094478,-2.20201955782313,-4.480165776958932,-3.1478710002519525,0.0,0.16666666666666666,16,2,4,0,1,1,0,2,2,2,2,4,1,0,0,0,3,1.3625999999999998,60.060900000000025,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PFE-PKIS 2,10.241766249195152,-3.506515915007979,10.241766249195152,0.0019556073458188994,0.751135993201732,370.86499999999984,355.7450000000001,370.0655097800004,126,0.19009831734340404,-0.37777681607344626,0.37777681607344626,0.19009831734340404,1.36,2.12,2.76,11.864125152170303,-0.18048656696507812,0.4076527220101224,-2.672351019930774,0.5307334667084634,-2.7950587180671818,2.8800281562782044,-1.0055169432122102,30.48868116259058,26.983315435936788,13.555740962882966,18.151607437399047,13.994333199432173,7.741580657869168,4.437737826483797,5.814773066255803,3.0553848527721477,4.426012041874599,2.0799574672330263,3.2948562945135906,-2.3300000000000005,6.4360735423239275,6.885223536090762,3.0223238231648133,175.103935133672,9.636772684650527,11.07030328948014,1.4118420783282006,0.0,0.0,0.0,5.091706557583081,0.0,10.360573363039524,11.336785877934737,23.685777305559107,23.69070761468688,29.75269938488497,48.44311695246245,25.339324818511326,27.938807744855122,5.261891554738487,10.190388365884118,0.0,0.0,31.011599585314947,46.97107355456956,27.767199484736025,64.94,99.78182355766566,5.261891554738487,0.0,16.236695608785215,5.091706557583081,0.0,0.0,6.069221312792274,0.0,9.835544762101087,32.20340175494379,127.43613457029582,6.189953299761049,-0.41481593460429433,12.671306558261676,-2.435434775762156,0.0,-2.0960756190336225,-0.7178077233980005,-14.022149264409368,0.0,0.2222222222222222,25,1,5,0,1,1,1,2,3,5,1,7,3,0,1,1,4,4.1668800000000035,100.09370000000004,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PFE-PKIS 20,15.025700682354643,-4.024603863935638,15.025700682354643,0.2712398748270868,0.5318979956957534,533.3690000000012,510.18500000000034,532.0809257560006,178,0.2729145503288524,-0.48733202171283857,0.48733202171283857,0.2729145503288524,1.3823529411764706,2.235294117647059,2.9705882352941178,11.441189060979072,-0.2459424081617134,1.7697769268461787e-16,-2.4673708669527326,0.14348988798480547,-2.601484626221312,2.1568909313632973,-1.010960678193057,44.461218946165616,39.161313771883044,17.747310310997754,25.444040756086537,20.087456512637235,9.472206491730724,6.131265060526473,6.924263330083823,3.9649843600933883,4.664293919047314,2.4819959369163076,2.8393755712598687,-3.04,8.56534003755839,9.675648558662688,4.760782995354247,235.479183786285,14.745580875757739,28.415658274124397,0.0,1.4311996572326342,11.466446624403513,0.0,14.156174015934997,8.78083009534964,0.0,0.0,6.042418707663295,65.73977935622025,55.60697332390316,28.216506975676186,53.57772666007361,21.837123627300855,1.4311996572326342,9.467009378641833,0.0,32.71571240578701,12.99371936863189,91.14217870063055,11.436898107967467,71.77,154.30106085914713,13.979489415818463,4.39041504767482,4.567099647791355,0.0,0.0,0.0,0.0,0.0,21.038752089056562,36.32475084677753,219.91341993150516,2.621886057571587,27.542173538912852,3.9098252063759436,-10.124074762174422,-7.705081296037939,-11.317231847386504,-7.8436616483373225,-19.497255180429256,0.0,0.28,34,1,6,0,1,1,2,1,3,5,1,9,8,0,1,1,4,4.280840000000004,126.43030000000005,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PFE-PKIS 21,15.062906817283846,-4.084425498651916,15.062906817283846,0.41401346981336373,0.35996032896912883,482.1959999999998,468.08400000000006,481.9950395880004,140,0.27656236395763595,-0.3935912352399855,0.3935912352399855,0.27656236395763595,1.4230769230769231,2.230769230769231,2.9615384615384617,12.858221144462153,-0.1670786868897716,0.5326230819890502,-2.52325367594725,0.7052430516025098,-2.7020910922113064,2.693871476521685,-1.06891691138769,31.281574381404035,26.039278244892277,14.1967765360686,18.144658588225628,12.886743877958816,7.254569251619334,4.085920981100804,5.164670126688965,2.449768795575361,2.989143368369441,1.421674282453287,1.7932937819306731,-1.89,8.418243223798031,9.164647634269185,5.063969644015104,179.58304859668698,15.5274297355028,18.45622411091217,14.458125838748192,2.8623993144652684,5.907179729351506,0.0,9.632125767808455,18.644366490427707,0.0,0.0,0.0,52.80296416538453,3.5701822710653963,37.20479484568261,49.55225701140596,39.87282290578669,2.8623993144652684,5.4731213474032465,0.0,6.080018026949988,18.427783839120952,56.79738982421655,0.0,90.82,104.06026531640936,13.575367279421462,4.39041504767482,0.0,0.0,0.0,22.590870627068057,0.0,0.0,15.05520496595106,19.39366903282387,150.03800299790402,1.3250003680083686,17.26578885890444,6.690328499215994,-5.762799486872089,-8.373426835587178,-6.284548746851737,-3.9687224501452647,-7.892956537909901,0.0,0.1875,26,4,6,0,0,0,2,0,2,5,4,10,9,0,0,0,2,2.4667000000000003,95.26850000000002,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFE-PKIS 22,14.476820013533576,-5.833260599494451,14.476820013533576,0.40958187358710507,0.4537954498724164,517.5330000000002,495.35700000000037,517.1395452240006,188,0.4209463817887403,-0.3653207960076044,0.4209463817887403,0.3653207960076044,1.3611111111111112,2.1944444444444446,2.9722222222222223,12.021377373790543,-0.2427272837707511,0.24125853783598222,-2.6351452045640547,0.41919999999999985,-2.7333852504801452,2.171368826049478,-0.9419761234549557,44.961218946165616,39.002954558382925,17.819451139310647,25.87059746888947,20.09036124254263,10.731883703637152,6.7521133528762,8.16723521872661,4.369307173355131,5.110888797152327,2.862333261064737,3.284155109271317,-3.67,9.327012128742837,8.76882356710345,4.722459810804765,235.90939624347246,15.929440059865126,11.381314269532023,14.072779371402104,11.855519010338,0.0,6.176298517443475,4.794537184071822,13.401775505276145,18.155223663971668,0.0,18.127256122989884,47.23295420707354,49.26870964614176,24.49702672258305,56.663518113644045,33.198021199274095,0.0,15.277770395182792,0.0,35.72948194933274,23.300410492009156,70.72363213124581,0.0,113.08000000000001,168.2613591251502,26.38357931142522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,30.279938802218776,250.4291657354287,0.0,17.824088400571025,-1.9140441677802689,-8.147256593302302,-12.915404183981845,-10.966727730940791,-15.624315017174716,-7.852245843325403,-5.833260599494451,0.2916666666666667,36,3,8,1,1,2,2,1,3,7,3,12,7,0,1,1,5,3.955300000000002,126.74589999999999,0,0,0,0,2,0,0,0,0,1,1,2,3,0,0,0,0,0,3,0,1,3,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
