Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitDescriptorsResults/PDPK1_XGBoost,0.524687,0.605584,-0.239661,6.754613e-07
RDKitDescriptorsResults/PDPK1_CatBoost,0.482851,0.582889,-0.140817,2.202748e-06
RDKitDescriptorsResults/PDPK1_DNN,0.764281,0.696804,-0.805742,8.965648e-06
RDKitDescriptorsResults/PHKG2_Linear-SVR,0.209120,0.395070,-0.069585,3.481501e-09
RDKitDescriptorsResults/PHKG2_RBF-SVR,0.173605,0.342399,0.112064,3.366129e-09
RDKitDescriptorsResults/PHKG2_DecisionTree,0.343723,0.425005,-0.758039,4.534155e-09
RDKitDescriptorsResults/PHKG2_ExtraTrees,0.221713,0.398152,-0.133997,2.582909e-07
RDKitDescriptorsResults/PHKG2_RandomForest,0.227635,0.402627,-0.164283,3.841905e-07
RDKitDescriptorsResults/PHKG2_KNeighbors,0.217815,0.388074,-0.114058,2.736224e-09
RDKitDescriptorsResults/PHKG2_PLS,0.227230,0.410313,-0.162213,5.646192e-08
RDKitDescriptorsResults/PHKG2_PLS-SKLEARN,0.255248,0.424016,-0.305519,2.440017e-07
RDKitDescriptorsResults/PHKG2_XGBoost,0.225977,0.381624,-0.155804,6.787863e-07
RDKitDescriptorsResults/PHKG2_CatBoost,0.214125,0.410860,-0.095185,2.199696e-06
RDKitDescriptorsResults/PHKG2_DNN,0.464705,0.570279,-1.376829,7.700168e-06
RDKitDescriptorsResults/PIM1_Linear-SVR,0.497404,0.528293,0.056052,7.452269e-09
RDKitDescriptorsResults/PIM1_RBF-SVR,0.355635,0.458889,0.325094,9.349269e-09
RDKitDescriptorsResults/PIM1_DecisionTree,0.528937,0.568718,-0.003789,9.339736e-09
RDKitDescriptorsResults/PIM1_ExtraTrees,0.352730,0.455056,0.330607,4.280928e-07
RDKitDescriptorsResults/PIM1_RandomForest,0.352289,0.452373,0.331444,1.303495e-06
RDKitDescriptorsResults/PIM1_KNeighbors,0.373036,0.482510,0.292072,6.330659e-09
RDKitDescriptorsResults/PIM1_PLS,0.445283,0.532590,0.154964,2.165857e-07
RDKitDescriptorsResults/PIM1_PLS-SKLEARN,0.445283,0.532590,0.154964,5.308280e-07
RDKitDescriptorsResults/PIM1_XGBoost,0.369013,0.469682,0.299705,1.203765e-06
RDKitDescriptorsResults/PIM1_CatBoost,0.338547,0.451662,0.357522,3.315013e-06
RDKitDescriptorsResults/PIM1_DNN,1.537414,0.741298,-1.917627,1.265259e-05
RDKitDescriptorsResults/PIM2_Linear-SVR,0.535242,0.594990,0.124345,4.659207e-09
RDKitDescriptorsResults/PIM2_RBF-SVR,0.487660,0.539555,0.202189,3.697274e-09
RDKitDescriptorsResults/PIM2_DecisionTree,0.544195,0.543880,0.109697,5.001485e-09
RDKitDescriptorsResults/PIM2_ExtraTrees,0.481107,0.551924,0.212909,2.318172e-07
RDKitDescriptorsResults/PIM2_RandomForest,0.473761,0.553532,0.224927,3.321642e-07
RDKitDescriptorsResults/PIM2_KNeighbors,0.453519,0.565097,0.258043,2.998621e-09
RDKitDescriptorsResults/PIM2_PLS,0.450040,0.567996,0.263735,4.236585e-08
RDKitDescriptorsResults/PIM2_PLS-SKLEARN,0.517899,0.604286,0.152717,3.318014e-07
RDKitDescriptorsResults/PIM2_XGBoost,0.443145,0.544410,0.275016,7.917301e-07
RDKitDescriptorsResults/PIM2_CatBoost,0.474492,0.526906,0.223732,2.056471e-06
RDKitDescriptorsResults/PIM2_DNN,1.459933,0.931791,-1.388448,7.116876e-06
RDKitDescriptorsResults/PIM3_Linear-SVR,0.757622,0.641944,-0.274689,4.371173e-09
RDKitDescriptorsResults/PIM3_RBF-SVR,0.531822,0.528249,0.105216,5.136550e-09
RDKitDescriptorsResults/PIM3_DecisionTree,0.580389,0.549702,0.023504,6.618462e-09
RDKitDescriptorsResults/PIM3_ExtraTrees,0.491113,0.525391,0.173709,3.474643e-07
RDKitDescriptorsResults/PIM3_RandomForest,0.494665,0.531380,0.167734,6.156863e-07
RDKitDescriptorsResults/PIM3_KNeighbors,0.486170,0.558566,0.182026,1.187949e-08
RDKitDescriptorsResults/PIM3_PLS,0.662263,0.638978,-0.114248,1.007466e-07
RDKitDescriptorsResults/PIM3_PLS-SKLEARN,0.662263,0.638978,-0.114248,4.603278e-07
RDKitDescriptorsResults/PIM3_XGBoost,0.405040,0.497777,0.318525,1.085747e-06
RDKitDescriptorsResults/PIM3_CatBoost,0.477635,0.526986,0.196386,2.454474e-06
RDKitDescriptorsResults/PIM3_DNN,0.647431,0.664458,-0.089293,1.055349e-05
RDKitDescriptorsResults/PKN2_Linear-SVR,0.633475,0.625258,0.056054,5.042661e-09
RDKitDescriptorsResults/PKN2_RBF-SVR,0.406838,0.533076,0.393768,6.109661e-09
RDKitDescriptorsResults/PKN2_DecisionTree,1.139816,0.813983,-0.698448,4.948304e-09
RDKitDescriptorsResults/PKN2_ExtraTrees,0.496241,0.587499,0.260548,3.211177e-07
RDKitDescriptorsResults/PKN2_RandomForest,0.529350,0.608905,0.211212,6.424803e-07
RDKitDescriptorsResults/PKN2_KNeighbors,0.629329,0.622595,0.062232,5.039464e-09
RDKitDescriptorsResults/PKN2_PLS,1.664735,0.966644,-1.480633,1.115165e-07
RDKitDescriptorsResults/PKN2_PLS-SKLEARN,1.370317,0.894654,-1.041919,5.588845e-07
RDKitDescriptorsResults/PKN2_XGBoost,0.560959,0.604882,0.164111,9.156407e-07
RDKitDescriptorsResults/PKN2_CatBoost,0.485340,0.583325,0.276791,2.314216e-06
RDKitDescriptorsResults/PKN2_DNN,0.529612,0.559827,0.210821,1.091026e-05
RDKitDescriptorsResults/PLK1_Linear-SVR,0.451603,0.521902,-0.559955,3.177013e-09
RDKitDescriptorsResults/PLK1_RBF-SVR,0.279466,0.404252,0.034650,4.101631e-09
RDKitDescriptorsResults/PLK1_DecisionTree,0.450083,0.512360,-0.554704,4.035278e-09
RDKitDescriptorsResults/PLK1_ExtraTrees,0.333884,0.462084,-0.153323,2.281608e-07
RDKitDescriptorsResults/PLK1_RandomForest,0.336251,0.469309,-0.161499,3.308965e-07
RDKitDescriptorsResults/PLK1_KNeighbors,0.280266,0.401317,0.031887,3.080857e-09
RDKitDescriptorsResults/PLK1_PLS,0.454965,0.481026,-0.571569,4.252844e-08
RDKitDescriptorsResults/PLK1_PLS-SKLEARN,0.602570,0.546065,-1.081435,2.224122e-07
RDKitDescriptorsResults/PLK1_XGBoost,0.342268,0.478823,-0.182282,6.753498e-07
RDKitDescriptorsResults/PLK1_CatBoost,0.315733,0.447523,-0.090623,1.980645e-06
RDKitDescriptorsResults/PLK1_DNN,2.560642,1.362023,-7.845127,7.351946e-06
RDKitDescriptorsResults/PLK3_Linear-SVR,0.751720,0.608297,-0.528938,3.900566e-09
RDKitDescriptorsResults/PLK3_RBF-SVR,0.580213,0.538900,-0.180107,3.828779e-09
RDKitDescriptorsResults/PLK3_DecisionTree,0.952111,0.725788,-0.936515,4.159791e-09
RDKitDescriptorsResults/PLK3_ExtraTrees,0.476488,0.484597,0.030863,2.813790e-07
RDKitDescriptorsResults/PLK3_RandomForest,0.487772,0.481348,0.007911,4.615058e-07
RDKitDescriptorsResults/PLK3_KNeighbors,0.565269,0.538153,-0.149710,4.150106e-09
RDKitDescriptorsResults/PLK3_PLS,0.481692,0.522639,0.020278,7.180625e-08
RDKitDescriptorsResults/PLK3_PLS-SKLEARN,0.498197,0.516236,-0.013291,5.611332e-07
RDKitDescriptorsResults/PLK3_XGBoost,0.455894,0.502984,0.072749,7.968783e-07
RDKitDescriptorsResults/PLK3_CatBoost,0.486051,0.513708,0.011412,2.453332e-06
RDKitDescriptorsResults/PLK3_DNN,51.540079,1.718137,-103.828317,1.021573e-05
RDKitDescriptorsResults/PLK4_Linear-SVR,0.876976,0.650136,-0.558326,5.476340e-09
RDKitDescriptorsResults/PLK4_RBF-SVR,0.391281,0.503871,0.304720,5.021650e-09
RDKitDescriptorsResults/PLK4_DecisionTree,0.725029,0.680522,-0.288327,6.471272e-09
RDKitDescriptorsResults/PLK4_ExtraTrees,0.423145,0.532410,0.248100,3.358917e-07
RDKitDescriptorsResults/PLK4_RandomForest,0.463983,0.542292,0.175533,6.543969e-07
RDKitDescriptorsResults/PLK4_KNeighbors,0.508890,0.603661,0.095738,6.177048e-09
RDKitDescriptorsResults/PLK4_PLS,0.865388,0.639788,-0.537735,1.123916e-07
RDKitDescriptorsResults/PLK4_PLS-SKLEARN,0.819697,0.626731,-0.456546,5.027548e-07
RDKitDescriptorsResults/PLK4_XGBoost,0.458629,0.560195,0.185047,8.669592e-07
RDKitDescriptorsResults/PLK4_CatBoost,0.409969,0.523015,0.271512,2.472232e-06
RDKitDescriptorsResults/PLK4_DNN,4.948591,0.841269,-7.793309,1.013203e-05
RDKitDescriptorsResults/PRKAA1_Linear-SVR,0.702765,0.635822,-0.188911,4.506619e-09
RDKitDescriptorsResults/PRKAA1_RBF-SVR,0.389295,0.460198,0.341405,4.668775e-09
RDKitDescriptorsResults/PRKAA1_DecisionTree,0.565392,0.556914,0.043491,6.159490e-09
RDKitDescriptorsResults/PRKAA1_ExtraTrees,0.351353,0.435029,0.405595,3.408322e-07
RDKitDescriptorsResults/PRKAA1_RandomForest,0.387851,0.476105,0.343848,7.533719e-07
RDKitDescriptorsResults/PRKAA1_KNeighbors,0.399906,0.495728,0.323455,4.795430e-09
RDKitDescriptorsResults/PRKAA1_PLS,0.637634,0.597404,-0.078724,1.201581e-07
RDKitDescriptorsResults/PRKAA1_PLS-SKLEARN,0.662969,0.618853,-0.121586,5.536268e-07
RDKitDescriptorsResults/PRKAA1_XGBoost,0.424674,0.478898,0.281553,9.101708e-07
RDKitDescriptorsResults/PRKAA1_CatBoost,0.358339,0.444581,0.393776,2.440994e-06
RDKitDescriptorsResults/PRKAA1_DNN,0.397314,0.509619,0.327840,1.131917e-05
RDKitDescriptorsResults/PRKACA_Linear-SVR,0.851003,0.652070,0.092416,7.064750e-09
RDKitDescriptorsResults/PRKACA_RBF-SVR,0.466234,0.511304,0.502768,7.134029e-09
RDKitDescriptorsResults/PRKACA_DecisionTree,0.761894,0.642690,0.187450,5.896194e-09
RDKitDescriptorsResults/PRKACA_ExtraTrees,0.486167,0.532539,0.481509,4.008251e-07
RDKitDescriptorsResults/PRKACA_RandomForest,0.509305,0.548885,0.456833,9.480814e-07
RDKitDescriptorsResults/PRKACA_KNeighbors,0.499058,0.550132,0.467761,5.548443e-09
RDKitDescriptorsResults/PRKACA_PLS,0.935860,0.712691,0.001917,1.588268e-07
RDKitDescriptorsResults/PRKACA_PLS-SKLEARN,0.939281,0.707559,-0.001731,6.541731e-07
RDKitDescriptorsResults/PRKACA_XGBoost,0.392394,0.475492,0.581517,1.100176e-06
RDKitDescriptorsResults/PRKACA_CatBoost,0.463501,0.529227,0.505682,2.862715e-06
RDKitDescriptorsResults/PRKACA_DNN,0.601292,0.582785,0.358730,1.163453e-05
RDKitDescriptorsResults/PRKCD_Linear-SVR,0.543737,0.585281,0.126200,5.041099e-09
RDKitDescriptorsResults/PRKCD_RBF-SVR,0.473215,0.517556,0.239531,4.031696e-09
RDKitDescriptorsResults/PRKCD_DecisionTree,0.815106,0.702396,-0.309898,4.552582e-09
RDKitDescriptorsResults/PRKCD_ExtraTrees,0.533697,0.556926,0.142335,3.057773e-07
RDKitDescriptorsResults/PRKCD_RandomForest,0.525321,0.544191,0.155795,5.352633e-07
RDKitDescriptorsResults/PRKCD_KNeighbors,0.523484,0.569725,0.158747,6.291064e-09
RDKitDescriptorsResults/PRKCD_PLS,0.555072,0.580003,0.107984,9.096912e-08
RDKitDescriptorsResults/PRKCD_PLS-SKLEARN,0.645567,0.643952,-0.037444,5.298637e-07
RDKitDescriptorsResults/PRKCD_XGBoost,0.512088,0.541856,0.177060,8.050928e-07
RDKitDescriptorsResults/PRKCD_CatBoost,0.478699,0.525533,0.230717,2.566655e-06
RDKitDescriptorsResults/PRKCD_DNN,0.566503,0.621186,0.089614,9.459764e-06
RDKitDescriptorsResults/PRKCG_Linear-SVR,0.548401,0.542534,-1.226138,5.080716e-09
RDKitDescriptorsResults/PRKCG_RBF-SVR,0.262239,0.419200,-0.064513,4.418116e-09
RDKitDescriptorsResults/PRKCG_DecisionTree,0.716686,0.639945,-1.909261,5.307392e-09
RDKitDescriptorsResults/PRKCG_ExtraTrees,0.337341,0.490019,-0.369377,2.753193e-07
RDKitDescriptorsResults/PRKCG_RandomForest,0.344492,0.514976,-0.398404,4.606732e-07
RDKitDescriptorsResults/PRKCG_KNeighbors,0.453375,0.566848,-0.840394,7.218051e-09
RDKitDescriptorsResults/PRKCG_PLS,0.677110,0.610797,-1.748608,7.080346e-08
RDKitDescriptorsResults/PRKCG_PLS-SKLEARN,0.554028,0.582486,-1.248979,3.491256e-07
RDKitDescriptorsResults/PRKCG_XGBoost,0.481297,0.553753,-0.953739,1.487689e-06
RDKitDescriptorsResults/PRKCG_CatBoost,0.367435,0.510758,-0.491539,2.376524e-06
RDKitDescriptorsResults/PRKCG_DNN,0.641930,0.672454,-1.605802,1.085754e-05
RDKitDescriptorsResults/PRKCI_Linear-SVR,0.174203,0.353994,-1.133005,3.531185e-09
RDKitDescriptorsResults/PRKCI_RBF-SVR,0.112536,0.266041,-0.377932,3.429035e-09
RDKitDescriptorsResults/PRKCI_DecisionTree,0.339411,0.422766,-3.155868,4.338708e-09
RDKitDescriptorsResults/PRKCI_ExtraTrees,0.120669,0.297311,-0.477517,2.238479e-07
RDKitDescriptorsResults/PRKCI_RandomForest,0.164188,0.374782,-1.010374,2.921964e-07
RDKitDescriptorsResults/PRKCI_KNeighbors,0.192917,0.328156,-1.362145,3.061940e-09
RDKitDescriptorsResults/PRKCI_PLS,0.198845,0.369435,-1.434729,2.940570e-08
RDKitDescriptorsResults/PRKCI_PLS-SKLEARN,0.158284,0.324586,-0.938083,1.732901e-07
RDKitDescriptorsResults/PRKCI_XGBoost,0.149779,0.315480,-0.833949,5.601564e-07
RDKitDescriptorsResults/PRKCI_CatBoost,0.139786,0.334746,-0.711593,1.825691e-06
RDKitDescriptorsResults/PRKCI_DNN,1.112217,0.851970,-12.618371,9.976259e-06
RDKitDescriptorsResults/PRKCN_Linear-SVR,0.786876,0.684418,0.087744,6.063817e-09
RDKitDescriptorsResults/PRKCN_RBF-SVR,0.643490,0.611094,0.253977,5.995777e-09
RDKitDescriptorsResults/PRKCN_DecisionTree,1.116602,0.804808,-0.294520,7.562529e-09
RDKitDescriptorsResults/PRKCN_ExtraTrees,0.644918,0.615976,0.252322,3.874413e-07
RDKitDescriptorsResults/PRKCN_RandomForest,0.633558,0.620944,0.265492,1.060161e-06
RDKitDescriptorsResults/PRKCN_KNeighbors,0.768631,0.661730,0.108896,1.953811e-08
RDKitDescriptorsResults/PRKCN_PLS,0.740596,0.671267,0.141399,1.640149e-07
RDKitDescriptorsResults/PRKCN_PLS-SKLEARN,0.748528,0.668764,0.132202,6.145229e-07
RDKitDescriptorsResults/PRKCN_XGBoost,0.602993,0.599648,0.300927,1.035082e-06
RDKitDescriptorsResults/PRKCN_CatBoost,0.567018,0.592983,0.342634,2.954799e-06
RDKitDescriptorsResults/PRKCN_DNN,0.655348,0.654705,0.240229,1.233384e-05
RDKitDescriptorsResults/PRKCQ_Linear-SVR,0.705355,0.659191,0.497938,2.718186e-09
RDKitDescriptorsResults/PRKCQ_RBF-SVR,0.679100,0.648948,0.516627,3.510583e-09
RDKitDescriptorsResults/PRKCQ_DecisionTree,1.031130,0.727826,0.266057,3.348078e-09
RDKitDescriptorsResults/PRKCQ_ExtraTrees,0.719286,0.705896,0.488023,2.440696e-07
RDKitDescriptorsResults/PRKCQ_RandomForest,0.663361,0.687374,0.527829,3.538407e-07
RDKitDescriptorsResults/PRKCQ_KNeighbors,0.914446,0.843712,0.349111,3.158455e-09
RDKitDescriptorsResults/PRKCQ_PLS,0.832009,0.718571,0.407788,5.402118e-08
RDKitDescriptorsResults/PRKCQ_PLS-SKLEARN,0.832009,0.718571,0.407788,2.275170e-07
RDKitDescriptorsResults/PRKCQ_XGBoost,0.603965,0.641881,0.570107,5.908607e-07
RDKitDescriptorsResults/PRKCQ_CatBoost,0.724000,0.677816,0.484667,2.092150e-06
RDKitDescriptorsResults/PRKCQ_DNN,1.177106,0.869011,0.162153,7.657363e-06
RDKitDescriptorsResults/PRKCZ_Linear-SVR,0.429819,0.536223,-0.492413,3.059906e-09
RDKitDescriptorsResults/PRKCZ_RBF-SVR,0.361525,0.459844,-0.255283,2.800976e-09
RDKitDescriptorsResults/PRKCZ_DecisionTree,0.550557,0.528446,-0.911637,3.564378e-09
RDKitDescriptorsResults/PRKCZ_ExtraTrees,0.320179,0.450936,-0.111720,2.166406e-07
RDKitDescriptorsResults/PRKCZ_RandomForest,0.308895,0.435105,-0.072543,2.991934e-07
RDKitDescriptorsResults/PRKCZ_KNeighbors,0.426782,0.525632,-0.481868,2.718330e-09
RDKitDescriptorsResults/PRKCZ_PLS,0.557119,0.616225,-0.934423,3.154896e-08
RDKitDescriptorsResults/PRKCZ_PLS-SKLEARN,0.549599,0.589194,-0.908312,1.770070e-07
RDKitDescriptorsResults/PRKCZ_XGBoost,0.337913,0.479333,-0.173297,5.430138e-07
RDKitDescriptorsResults/PRKCZ_CatBoost,0.347812,0.463318,-0.207668,1.826183e-06
RDKitDescriptorsResults/PRKCZ_DNN,2.002911,0.988447,-5.954485,8.446940e-06
RDKitDescriptorsResults/PRKD2_Linear-SVR,0.543326,0.539063,-0.150579,6.811727e-09
RDKitDescriptorsResults/PRKD2_RBF-SVR,0.456869,0.513493,0.032507,5.071566e-09
RDKitDescriptorsResults/PRKD2_DecisionTree,0.580880,0.596159,-0.230106,5.697129e-09
RDKitDescriptorsResults/PRKD2_ExtraTrees,0.421660,0.505169,0.107068,3.573616e-07
RDKitDescriptorsResults/PRKD2_RandomForest,0.407335,0.502940,0.137404,8.083939e-07
RDKitDescriptorsResults/PRKD2_KNeighbors,0.568027,0.605073,-0.202888,6.140011e-09
RDKitDescriptorsResults/PRKD2_PLS,0.498901,0.546116,-0.056503,1.322465e-07
RDKitDescriptorsResults/PRKD2_PLS-SKLEARN,0.456614,0.521424,0.033048,4.807390e-07
RDKitDescriptorsResults/PRKD2_XGBoost,0.410189,0.508190,0.131360,9.194728e-07
RDKitDescriptorsResults/PRKD2_CatBoost,0.401606,0.494348,0.149536,2.563266e-06
RDKitDescriptorsResults/PRKD2_DNN,0.586685,0.623289,-0.242399,1.065892e-05
RDKitDescriptorsResults/PRKG1_Linear-SVR,0.587798,0.640708,-0.020008,3.320425e-09
RDKitDescriptorsResults/PRKG1_RBF-SVR,0.510539,0.602023,0.114061,4.383857e-09
RDKitDescriptorsResults/PRKG1_DecisionTree,1.441647,0.901801,-1.501693,3.723387e-09
RDKitDescriptorsResults/PRKG1_ExtraTrees,0.504391,0.601677,0.124729,2.554387e-07
RDKitDescriptorsResults/PRKG1_RandomForest,0.515895,0.609905,0.104766,4.066229e-07
RDKitDescriptorsResults/PRKG1_KNeighbors,0.563926,0.631719,0.021419,2.171148e-08
RDKitDescriptorsResults/PRKG1_PLS,0.747028,0.661225,-0.296319,6.824140e-08
RDKitDescriptorsResults/PRKG1_PLS-SKLEARN,0.748248,0.685494,-0.298436,3.523638e-07
RDKitDescriptorsResults/PRKG1_XGBoost,0.607904,0.681592,-0.054897,8.108365e-07
RDKitDescriptorsResults/PRKG1_CatBoost,0.570951,0.607215,0.009228,2.258582e-06
RDKitDescriptorsResults/PRKG1_DNN,0.891994,0.764560,-0.547878,7.819078e-06
RDKitDescriptorsResults/PRKG2_Linear-SVR,0.675212,0.636399,-0.632429,3.161583e-09
RDKitDescriptorsResults/PRKG2_RBF-SVR,0.414687,0.473616,-0.002571,3.148123e-09
RDKitDescriptorsResults/PRKG2_DecisionTree,1.216785,0.774884,-1.941767,4.368094e-09
RDKitDescriptorsResults/PRKG2_ExtraTrees,0.416716,0.528941,-0.007476,2.330583e-07
RDKitDescriptorsResults/PRKG2_RandomForest,0.418011,0.525168,-0.010606,3.278069e-07
RDKitDescriptorsResults/PRKG2_KNeighbors,0.481685,0.537479,-0.164548,2.870790e-09
RDKitDescriptorsResults/PRKG2_PLS,0.483676,0.555600,-0.169363,4.093584e-08
RDKitDescriptorsResults/PRKG2_PLS-SKLEARN,0.483676,0.555600,-0.169363,2.294091e-07
RDKitDescriptorsResults/PRKG2_XGBoost,0.618083,0.629758,-0.494313,5.961537e-07
RDKitDescriptorsResults/PRKG2_CatBoost,0.494109,0.524834,-0.194584,1.866925e-06
RDKitDescriptorsResults/PRKG2_DNN,1.050168,0.787008,-1.538944,7.448284e-06
RDKitDescriptorsResults/PRKX_Linear-SVR,0.875463,0.725604,0.146180,4.077497e-09
RDKitDescriptorsResults/PRKX_RBF-SVR,0.674506,0.621511,0.342169,9.137000e-09
RDKitDescriptorsResults/PRKX_DecisionTree,0.808833,0.671739,0.211162,5.749016e-09
RDKitDescriptorsResults/PRKX_ExtraTrees,0.698633,0.651349,0.318638,3.326536e-07
RDKitDescriptorsResults/PRKX_RandomForest,0.638199,0.630270,0.377578,7.162117e-07
RDKitDescriptorsResults/PRKX_KNeighbors,0.778473,0.694383,0.240772,6.802372e-09
RDKitDescriptorsResults/PRKX_PLS,0.953376,0.796210,0.070193,1.126560e-07
RDKitDescriptorsResults/PRKX_PLS-SKLEARN,0.953376,0.796210,0.070193,5.342415e-07
RDKitDescriptorsResults/PRKX_XGBoost,0.612071,0.611870,0.403061,1.004878e-06
RDKitDescriptorsResults/PRKX_CatBoost,0.608402,0.624609,0.406638,2.345234e-06
RDKitDescriptorsResults/PRKX_DNN,0.969044,0.785441,0.054913,9.910697e-06
RDKitDescriptorsResults/PTK2B_Linear-SVR,0.676938,0.631282,0.150834,4.317489e-09
RDKitDescriptorsResults/PTK2B_RBF-SVR,0.726057,0.640014,0.089218,4.488874e-09
RDKitDescriptorsResults/PTK2B_DecisionTree,0.460252,0.481232,0.422650,4.285202e-09
RDKitDescriptorsResults/PTK2B_ExtraTrees,0.668662,0.615569,0.161216,2.445278e-07
RDKitDescriptorsResults/PTK2B_RandomForest,0.759291,0.681248,0.047529,3.114693e-07
RDKitDescriptorsResults/PTK2B_KNeighbors,0.654780,0.597559,0.178630,3.715620e-09
RDKitDescriptorsResults/PTK2B_PLS,0.481088,0.562456,0.396513,4.242135e-08
RDKitDescriptorsResults/PTK2B_PLS-SKLEARN,0.481088,0.562456,0.396513,2.501276e-07
RDKitDescriptorsResults/PTK2B_XGBoost,0.764199,0.679095,0.041373,1.788220e-06
RDKitDescriptorsResults/PTK2B_CatBoost,0.738820,0.654817,0.073208,1.855824e-06
RDKitDescriptorsResults/PTK2B_DNN,1.434561,0.971284,-0.799545,7.050175e-06
RDKitDescriptorsResults/PTK2_Linear-SVR,0.836741,0.648942,0.332816,3.750971e-09
RDKitDescriptorsResults/PTK2_RBF-SVR,0.697650,0.576101,0.443722,5.805978e-09
RDKitDescriptorsResults/PTK2_DecisionTree,1.202146,0.769707,0.041456,5.251539e-09
RDKitDescriptorsResults/PTK2_ExtraTrees,0.586042,0.555399,0.532714,2.717073e-07
RDKitDescriptorsResults/PTK2_RandomForest,0.758761,0.620839,0.394995,4.622060e-07
RDKitDescriptorsResults/PTK2_KNeighbors,0.708946,0.621437,0.434715,6.104184e-09
RDKitDescriptorsResults/PTK2_PLS,0.750301,0.629480,0.401740,7.662308e-08
RDKitDescriptorsResults/PTK2_PLS-SKLEARN,0.750301,0.629480,0.401740,3.543149e-07
RDKitDescriptorsResults/PTK2_XGBoost,0.597095,0.561110,0.523900,7.397988e-07
RDKitDescriptorsResults/PTK2_CatBoost,0.608551,0.568540,0.514766,2.424135e-06
RDKitDescriptorsResults/PTK2_DNN,10.150906,1.078268,-7.093927,8.760163e-06
RDKitDescriptorsResults/RET_Linear-SVR,0.694287,0.648176,0.400390,5.344766e-09
RDKitDescriptorsResults/RET_RBF-SVR,0.607000,0.623800,0.475775,6.312961e-09
RDKitDescriptorsResults/RET_DecisionTree,1.256682,0.883454,-0.085313,5.247944e-09
RDKitDescriptorsResults/RET_ExtraTrees,0.679521,0.668162,0.413143,3.500017e-07
RDKitDescriptorsResults/RET_RandomForest,0.745752,0.703436,0.355944,7.246476e-07
RDKitDescriptorsResults/RET_KNeighbors,0.777924,0.694362,0.328159,5.800417e-09
RDKitDescriptorsResults/RET_PLS,0.678966,0.633213,0.413622,1.248369e-07
RDKitDescriptorsResults/RET_PLS-SKLEARN,0.785131,0.698370,0.321935,5.114156e-07
RDKitDescriptorsResults/RET_XGBoost,0.693261,0.664662,0.401277,9.706838e-07
RDKitDescriptorsResults/RET_CatBoost,0.615724,0.639137,0.468240,2.532009e-06
RDKitDescriptorsResults/RET_DNN,0.743487,0.683851,0.357899,1.059611e-05
RDKitDescriptorsResults/ROCK1_Linear-SVR,0.648835,0.647809,0.209368,5.772677e-09
RDKitDescriptorsResults/ROCK1_RBF-SVR,0.481947,0.543067,0.412728,7.377339e-09
RDKitDescriptorsResults/ROCK1_DecisionTree,0.944592,0.734584,-0.151025,7.077005e-09
RDKitDescriptorsResults/ROCK1_ExtraTrees,0.518123,0.574883,0.368646,4.140083e-07
RDKitDescriptorsResults/ROCK1_RandomForest,0.522458,0.581650,0.363364,1.185958e-06
RDKitDescriptorsResults/ROCK1_KNeighbors,0.633356,0.631601,0.228230,6.532444e-09
RDKitDescriptorsResults/ROCK1_PLS,0.693715,0.646969,0.154680,2.040763e-07
RDKitDescriptorsResults/ROCK1_PLS-SKLEARN,0.777356,0.706279,0.052760,6.431882e-07
RDKitDescriptorsResults/ROCK1_XGBoost,0.512543,0.570227,0.375445,1.175682e-06
RDKitDescriptorsResults/ROCK1_CatBoost,0.483454,0.557902,0.410891,3.202550e-06
RDKitDescriptorsResults/ROCK1_DNN,1.045959,0.819963,-0.274545,1.261779e-05
RDKitDescriptorsResults/ROCK2_Linear-SVR,0.677014,0.632007,0.060226,6.269178e-09
RDKitDescriptorsResults/ROCK2_RBF-SVR,0.575999,0.609104,0.200447,7.131559e-09
RDKitDescriptorsResults/ROCK2_DecisionTree,0.676046,0.645975,0.061571,8.636479e-09
RDKitDescriptorsResults/ROCK2_ExtraTrees,0.561040,0.609762,0.221213,3.750955e-07
RDKitDescriptorsResults/ROCK2_RandomForest,0.572647,0.614045,0.205100,9.717876e-07
RDKitDescriptorsResults/ROCK2_KNeighbors,0.681982,0.679039,0.053330,4.815129e-09
RDKitDescriptorsResults/ROCK2_PLS,0.607543,0.624894,0.156660,1.666092e-07
RDKitDescriptorsResults/ROCK2_PLS-SKLEARN,0.571912,0.617018,0.206120,5.799916e-07
RDKitDescriptorsResults/ROCK2_XGBoost,0.614082,0.628544,0.147584,1.143254e-06
RDKitDescriptorsResults/ROCK2_CatBoost,0.598477,0.635732,0.169245,2.837419e-06
RDKitDescriptorsResults/ROCK2_DNN,0.759326,0.688351,-0.054031,1.200848e-05
RDKitDescriptorsResults/ROS1_Linear-SVR,0.712059,0.606150,0.040337,5.033379e-09
RDKitDescriptorsResults/ROS1_RBF-SVR,0.692743,0.610217,0.066369,3.445466e-09
RDKitDescriptorsResults/ROS1_DecisionTree,1.548556,0.930571,-1.087037,5.289749e-09
RDKitDescriptorsResults/ROS1_ExtraTrees,0.707546,0.671929,0.046419,2.572936e-07
RDKitDescriptorsResults/ROS1_RandomForest,0.728385,0.708955,0.018333,3.840728e-07
RDKitDescriptorsResults/ROS1_KNeighbors,0.664947,0.638952,0.103830,5.353532e-09
RDKitDescriptorsResults/ROS1_PLS,0.586428,0.614081,0.209653,6.061592e-08
RDKitDescriptorsResults/ROS1_PLS-SKLEARN,0.586428,0.614081,0.209653,2.458732e-07
