Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/MAP4K2_CatBoost,0.633090,0.603586,0.193193,7.955057e-07
RDKitECFPMorganFP/MAP4K2_DNN,0.746009,0.678568,0.049290,4.567160e-06
RDKitECFPMorganFP/MAP4K4_Linear-SVR,0.713934,0.647926,0.213309,6.657373e-09
RDKitECFPMorganFP/MAP4K4_RBF-SVR,0.580085,0.602893,0.360798,7.836883e-09
RDKitECFPMorganFP/MAP4K4_DecisionTree,0.771195,0.671100,0.150212,1.736605e-09
RDKitECFPMorganFP/MAP4K4_ExtraTrees,0.568324,0.604267,0.373757,2.837833e-07
RDKitECFPMorganFP/MAP4K4_RandomForest,0.622861,0.638162,0.313663,2.103266e-07
RDKitECFPMorganFP/MAP4K4_KNeighbors,0.630134,0.617860,0.305648,7.734116e-09
RDKitECFPMorganFP/MAP4K4_PLS,0.576253,0.573748,0.365021,1.206586e-07
RDKitECFPMorganFP/MAP4K4_PLS-SKLEARN,0.553129,0.572305,0.390501,1.367470e-08
RDKitECFPMorganFP/MAP4K4_XGBoost,0.673019,0.621614,0.258393,1.685151e-06
RDKitECFPMorganFP/MAP4K4_CatBoost,0.552577,0.574362,0.391110,8.328962e-07
RDKitECFPMorganFP/MAP4K4_DNN,0.702675,0.688435,0.225715,5.702173e-06
RDKitECFPMorganFP/MAP4K5_Linear-SVR,0.369530,0.496391,0.433978,1.916848e-09
RDKitECFPMorganFP/MAP4K5_RBF-SVR,0.382825,0.501384,0.413615,2.333554e-09
RDKitECFPMorganFP/MAP4K5_DecisionTree,0.464520,0.551103,0.288480,9.912485e-10
RDKitECFPMorganFP/MAP4K5_ExtraTrees,0.523506,0.562976,0.198128,1.558098e-07
RDKitECFPMorganFP/MAP4K5_RandomForest,0.435780,0.520080,0.332501,1.224792e-07
RDKitECFPMorganFP/MAP4K5_KNeighbors,0.914507,0.798081,-0.400781,2.730724e-09
RDKitECFPMorganFP/MAP4K5_PLS,0.368812,0.491554,0.435079,5.448785e-08
RDKitECFPMorganFP/MAP4K5_PLS-SKLEARN,0.362486,0.491107,0.444768,7.154408e-09
RDKitECFPMorganFP/MAP4K5_XGBoost,0.393121,0.510203,0.397843,8.002859e-07
RDKitECFPMorganFP/MAP4K5_CatBoost,0.388912,0.507608,0.404290,7.121129e-07
RDKitECFPMorganFP/MAP4K5_DNN,0.682325,0.669860,-0.045140,3.365969e-06
RDKitECFPMorganFP/MAPK12_Linear-SVR,0.364752,0.494947,-1.507662,6.016620e-10
RDKitECFPMorganFP/MAPK12_RBF-SVR,0.261944,0.452293,-0.800858,5.394487e-10
RDKitECFPMorganFP/MAPK12_DecisionTree,0.353496,0.464949,-1.430277,5.467169e-10
RDKitECFPMorganFP/MAPK12_ExtraTrees,0.399237,0.542434,-1.744743,5.722109e-08
RDKitECFPMorganFP/MAPK12_RandomForest,0.267965,0.465723,-0.842253,6.237898e-08
RDKitECFPMorganFP/MAPK12_KNeighbors,0.405203,0.554410,-1.785763,4.863808e-10
RDKitECFPMorganFP/MAPK12_PLS,0.306646,0.478619,-1.108187,1.083459e-08
RDKitECFPMorganFP/MAPK12_PLS-SKLEARN,0.298652,0.482398,-1.053224,3.080641e-09
RDKitECFPMorganFP/MAPK12_XGBoost,0.570434,0.575870,-2.921719,2.575857e-07
RDKitECFPMorganFP/MAPK12_CatBoost,0.366636,0.494648,-1.520612,5.484957e-07
RDKitECFPMorganFP/MAPK12_DNN,0.940431,0.837350,-5.465441,2.196256e-06
RDKitECFPMorganFP/MAPK13_Linear-SVR,0.292617,0.458764,-0.086492,5.533547e-10
RDKitECFPMorganFP/MAPK13_RBF-SVR,0.235065,0.397054,0.127199,5.993182e-10
RDKitECFPMorganFP/MAPK13_DecisionTree,0.573512,0.586599,-1.129456,5.075383e-10
RDKitECFPMorganFP/MAPK13_ExtraTrees,0.295591,0.416264,-0.097533,5.920901e-08
RDKitECFPMorganFP/MAPK13_RandomForest,0.252881,0.399922,0.061049,6.290399e-08
RDKitECFPMorganFP/MAPK13_KNeighbors,0.341662,0.464157,-0.268597,5.058523e-10
RDKitECFPMorganFP/MAPK13_PLS,0.314694,0.478479,-0.168465,1.164031e-08
RDKitECFPMorganFP/MAPK13_PLS-SKLEARN,0.315175,0.475503,-0.170248,3.059326e-09
RDKitECFPMorganFP/MAPK13_XGBoost,0.524300,0.592449,-0.946731,2.889004e-07
RDKitECFPMorganFP/MAPK13_CatBoost,0.270410,0.420037,-0.004037,5.302303e-07
RDKitECFPMorganFP/MAPK13_DNN,0.519719,0.598891,-0.929722,2.145996e-06
RDKitECFPMorganFP/MAPK14_Linear-SVR,0.314489,0.438870,0.457201,4.830434e-10
RDKitECFPMorganFP/MAPK14_RBF-SVR,0.295735,0.393647,0.489570,5.991113e-10
RDKitECFPMorganFP/MAPK14_DecisionTree,0.465827,0.493736,0.195996,5.257741e-10
RDKitECFPMorganFP/MAPK14_ExtraTrees,0.622479,0.618576,-0.074381,5.785367e-08
RDKitECFPMorganFP/MAPK14_RandomForest,0.591969,0.585588,-0.021722,6.189947e-08
RDKitECFPMorganFP/MAPK14_KNeighbors,0.352191,0.463281,0.392128,3.866168e-10
RDKitECFPMorganFP/MAPK14_PLS,0.297863,0.447617,0.485897,1.149001e-08
RDKitECFPMorganFP/MAPK14_PLS-SKLEARN,0.335130,0.479791,0.421575,2.852520e-09
RDKitECFPMorganFP/MAPK14_XGBoost,0.334869,0.435228,0.422026,2.857753e-07
RDKitECFPMorganFP/MAPK14_CatBoost,0.344203,0.421298,0.405915,5.130796e-07
RDKitECFPMorganFP/MAPK14_DNN,0.802051,0.711650,-0.384318,2.164641e-06
RDKitECFPMorganFP/MAPK1_Linear-SVR,0.641829,0.653357,-0.374376,7.251040e-10
RDKitECFPMorganFP/MAPK1_RBF-SVR,0.471957,0.573874,-0.010622,6.042905e-10
RDKitECFPMorganFP/MAPK1_DecisionTree,0.477644,0.572282,-0.022799,5.942706e-10
RDKitECFPMorganFP/MAPK1_ExtraTrees,0.470270,0.577119,-0.007009,6.813633e-08
RDKitECFPMorganFP/MAPK1_RandomForest,0.447454,0.568854,0.041848,6.746424e-08
RDKitECFPMorganFP/MAPK1_KNeighbors,0.637042,0.677557,-0.364124,4.972443e-10
RDKitECFPMorganFP/MAPK1_PLS,0.502891,0.599053,-0.076862,1.601147e-08
RDKitECFPMorganFP/MAPK1_PLS-SKLEARN,0.505945,0.602093,-0.083402,3.356724e-09
RDKitECFPMorganFP/MAPK1_XGBoost,0.579445,0.642021,-0.240791,3.525108e-07
RDKitECFPMorganFP/MAPK1_CatBoost,0.412054,0.540727,0.117652,5.961454e-07
RDKitECFPMorganFP/MAPK1_DNN,1.119628,0.801508,-1.397507,2.160479e-06
RDKitECFPMorganFP/MAPK8_Linear-SVR,0.529145,0.557980,0.372286,1.249527e-09
RDKitECFPMorganFP/MAPK8_RBF-SVR,0.562574,0.573330,0.332629,1.519717e-09
RDKitECFPMorganFP/MAPK8_DecisionTree,0.843694,0.625929,-0.000857,7.495054e-10
RDKitECFPMorganFP/MAPK8_ExtraTrees,0.619115,0.632428,0.265557,1.058144e-07
RDKitECFPMorganFP/MAPK8_RandomForest,0.600570,0.603594,0.287555,9.463148e-08
RDKitECFPMorganFP/MAPK8_KNeighbors,0.642609,0.617082,0.237686,8.777567e-10
RDKitECFPMorganFP/MAPK8_PLS,0.503731,0.546271,0.402434,3.794071e-08
RDKitECFPMorganFP/MAPK8_PLS-SKLEARN,0.491198,0.553901,0.417302,5.474024e-09
RDKitECFPMorganFP/MAPK8_XGBoost,0.543067,0.561838,0.355771,6.391683e-07
RDKitECFPMorganFP/MAPK8_CatBoost,0.505262,0.547452,0.400618,6.498482e-07
RDKitECFPMorganFP/MAPK8_DNN,0.825836,0.711074,0.020328,2.740067e-06
RDKitECFPMorganFP/MAPK9_Linear-SVR,0.611524,0.588686,0.185208,1.390277e-09
RDKitECFPMorganFP/MAPK9_RBF-SVR,0.589292,0.560861,0.214829,1.589919e-09
RDKitECFPMorganFP/MAPK9_DecisionTree,0.732686,0.585453,0.023771,8.028212e-10
RDKitECFPMorganFP/MAPK9_ExtraTrees,0.794769,0.654242,-0.058948,1.174936e-07
RDKitECFPMorganFP/MAPK9_RandomForest,0.672643,0.586524,0.103772,9.965563e-08
RDKitECFPMorganFP/MAPK9_KNeighbors,0.706152,0.646693,0.059125,7.555292e-10
RDKitECFPMorganFP/MAPK9_PLS,0.591805,0.563466,0.211481,4.074900e-08
RDKitECFPMorganFP/MAPK9_PLS-SKLEARN,0.591805,0.563466,0.211481,5.525210e-09
RDKitECFPMorganFP/MAPK9_XGBoost,0.583110,0.561758,0.223065,6.571844e-07
RDKitECFPMorganFP/MAPK9_CatBoost,0.505357,0.512445,0.326664,6.571624e-07
RDKitECFPMorganFP/MAPK9_DNN,0.901834,0.678914,-0.201601,3.181360e-06
RDKitECFPMorganFP/MAPKAPK2_Linear-SVR,0.250051,0.305326,-0.100419,4.450013e-10
RDKitECFPMorganFP/MAPKAPK2_RBF-SVR,0.199461,0.280541,0.122217,5.636486e-10
RDKitECFPMorganFP/MAPKAPK2_DecisionTree,0.441294,0.445768,-0.942035,5.017271e-10
RDKitECFPMorganFP/MAPKAPK2_ExtraTrees,0.276635,0.385717,-0.217405,1.233935e-07
RDKitECFPMorganFP/MAPKAPK2_RandomForest,0.230925,0.338165,-0.016248,6.336370e-08
RDKitECFPMorganFP/MAPKAPK2_KNeighbors,0.271523,0.371468,-0.194911,6.394311e-10
RDKitECFPMorganFP/MAPKAPK2_PLS,0.221743,0.309044,0.024160,1.237584e-08
RDKitECFPMorganFP/MAPKAPK2_PLS-SKLEARN,0.221743,0.309044,0.024160,3.056747e-09
RDKitECFPMorganFP/MAPKAPK2_XGBoost,0.302181,0.346969,-0.329830,2.975207e-07
RDKitECFPMorganFP/MAPKAPK2_CatBoost,0.229011,0.347459,-0.007823,5.546491e-07
RDKitECFPMorganFP/MAPKAPK2_DNN,0.552362,0.633724,-1.430818,2.151075e-06
RDKitECFPMorganFP/MARK2_Linear-SVR,0.409075,0.494198,-0.119200,1.248912e-09
RDKitECFPMorganFP/MARK2_RBF-SVR,0.340385,0.465323,0.068731,1.498713e-09
RDKitECFPMorganFP/MARK2_DecisionTree,0.528256,0.566057,-0.445269,7.809213e-10
RDKitECFPMorganFP/MARK2_ExtraTrees,0.367658,0.450706,-0.005886,1.152328e-07
RDKitECFPMorganFP/MARK2_RandomForest,0.352069,0.468958,0.036765,9.609564e-08
RDKitECFPMorganFP/MARK2_KNeighbors,0.370737,0.509361,-0.014310,7.117900e-10
RDKitECFPMorganFP/MARK2_PLS,0.409262,0.495085,-0.119710,3.595188e-08
RDKitECFPMorganFP/MARK2_PLS-SKLEARN,0.351930,0.466522,0.037145,5.267349e-09
RDKitECFPMorganFP/MARK2_XGBoost,0.420472,0.491771,-0.150379,6.039915e-07
RDKitECFPMorganFP/MARK2_CatBoost,0.355937,0.451748,0.026181,6.404691e-07
RDKitECFPMorganFP/MARK2_DNN,0.747307,0.686840,-1.044577,2.747230e-06
RDKitECFPMorganFP/MARK3_Linear-SVR,0.374983,0.477875,-0.211968,1.372695e-09
RDKitECFPMorganFP/MARK3_RBF-SVR,0.278881,0.429240,0.098640,1.643629e-09
RDKitECFPMorganFP/MARK3_DecisionTree,0.413051,0.491518,-0.335006,7.971981e-10
RDKitECFPMorganFP/MARK3_ExtraTrees,0.307329,0.432294,0.006694,1.241016e-07
RDKitECFPMorganFP/MARK3_RandomForest,0.247355,0.395283,0.200532,1.015914e-07
RDKitECFPMorganFP/MARK3_KNeighbors,0.321446,0.434335,-0.038932,7.197121e-10
RDKitECFPMorganFP/MARK3_PLS,0.372097,0.479529,-0.202642,4.072929e-08
RDKitECFPMorganFP/MARK3_PLS-SKLEARN,0.338870,0.461321,-0.095249,5.706894e-09
RDKitECFPMorganFP/MARK3_XGBoost,0.352636,0.455065,-0.139742,6.451541e-07
RDKitECFPMorganFP/MARK3_CatBoost,0.294540,0.425145,0.048029,6.782495e-07
RDKitECFPMorganFP/MARK3_DNN,0.542004,0.559366,-0.751789,3.149979e-06
RDKitECFPMorganFP/MELK_Linear-SVR,0.507982,0.606976,0.201799,8.095055e-10
RDKitECFPMorganFP/MELK_RBF-SVR,0.481800,0.587454,0.242940,1.128377e-09
RDKitECFPMorganFP/MELK_DecisionTree,0.606529,0.617143,0.046950,7.196341e-10
RDKitECFPMorganFP/MELK_ExtraTrees,0.581477,0.639431,0.086316,8.807932e-08
RDKitECFPMorganFP/MELK_RandomForest,0.443393,0.575186,0.303289,7.789367e-08
RDKitECFPMorganFP/MELK_KNeighbors,0.460144,0.555879,0.276968,6.059119e-10
RDKitECFPMorganFP/MELK_PLS,0.453631,0.569693,0.287202,2.321335e-08
RDKitECFPMorganFP/MELK_PLS-SKLEARN,0.446411,0.569752,0.298547,4.222327e-09
RDKitECFPMorganFP/MELK_XGBoost,0.581375,0.614433,0.086475,4.708733e-07
RDKitECFPMorganFP/MELK_CatBoost,0.399229,0.539960,0.372684,6.177210e-07
RDKitECFPMorganFP/MELK_DNN,0.667720,0.659171,-0.049201,2.476356e-06
RDKitECFPMorganFP/MET_Linear-SVR,0.458636,0.540165,0.534559,9.203377e-10
RDKitECFPMorganFP/MET_RBF-SVR,0.624512,0.599862,0.366223,1.259823e-09
RDKitECFPMorganFP/MET_DecisionTree,0.515762,0.530081,0.476587,7.167517e-10
RDKitECFPMorganFP/MET_ExtraTrees,0.748331,0.749341,0.240567,9.162725e-08
RDKitECFPMorganFP/MET_RandomForest,0.614032,0.631544,0.376859,8.237367e-08
RDKitECFPMorganFP/MET_KNeighbors,0.957661,0.784259,0.028132,6.041007e-10
RDKitECFPMorganFP/MET_PLS,0.493877,0.553687,0.498796,2.742375e-08
RDKitECFPMorganFP/MET_PLS-SKLEARN,0.550412,0.582673,0.441422,4.302686e-09
RDKitECFPMorganFP/MET_XGBoost,0.591248,0.596282,0.399981,5.281576e-07
RDKitECFPMorganFP/MET_CatBoost,0.524094,0.538040,0.468131,6.303361e-07
RDKitECFPMorganFP/MET_DNN,1.107226,0.741706,-0.123653,2.672973e-06
RDKitECFPMorganFP/MINK_Linear-SVR,0.416771,0.522296,0.425619,1.759503e-09
RDKitECFPMorganFP/MINK_RBF-SVR,0.391123,0.519013,0.460966,2.210604e-09
RDKitECFPMorganFP/MINK_DecisionTree,0.513863,0.543732,0.291809,9.442502e-10
RDKitECFPMorganFP/MINK_ExtraTrees,0.514324,0.588304,0.291174,1.426895e-07
RDKitECFPMorganFP/MINK_RandomForest,0.443937,0.560192,0.388179,1.161266e-07
RDKitECFPMorganFP/MINK_KNeighbors,0.396743,0.516068,0.453221,8.978806e-10
RDKitECFPMorganFP/MINK_PLS,0.397333,0.535544,0.452408,4.885310e-08
RDKitECFPMorganFP/MINK_PLS-SKLEARN,0.397333,0.535544,0.452408,6.397395e-09
RDKitECFPMorganFP/MINK_XGBoost,0.393714,0.486279,0.457395,7.710906e-07
RDKitECFPMorganFP/MINK_CatBoost,0.340953,0.472589,0.530109,7.318778e-07
RDKitECFPMorganFP/MINK_DNN,0.519881,0.583246,0.283515,3.547755e-06
RDKitECFPMorganFP/MKNK2_Linear-SVR,0.479080,0.532847,-0.257009,1.510036e-09
RDKitECFPMorganFP/MKNK2_RBF-SVR,0.406369,0.511261,-0.066230,1.968149e-09
RDKitECFPMorganFP/MKNK2_DecisionTree,0.448827,0.547176,-0.177633,7.995616e-10
RDKitECFPMorganFP/MKNK2_ExtraTrees,0.397021,0.507286,-0.041705,1.347970e-07
RDKitECFPMorganFP/MKNK2_RandomForest,0.365069,0.492802,0.042133,1.081441e-07
RDKitECFPMorganFP/MKNK2_KNeighbors,0.585510,0.646239,-0.536261,9.043511e-10
RDKitECFPMorganFP/MKNK2_PLS,0.406248,0.499224,-0.065913,4.310205e-08
RDKitECFPMorganFP/MKNK2_PLS-SKLEARN,0.381165,0.499922,-0.000099,5.917338e-09
RDKitECFPMorganFP/MKNK2_XGBoost,0.471652,0.545546,-0.237520,7.055196e-07
RDKitECFPMorganFP/MKNK2_CatBoost,0.331254,0.472437,0.130857,6.792347e-07
RDKitECFPMorganFP/MKNK2_DNN,0.667730,0.630199,-0.751990,3.003930e-06
RDKitECFPMorganFP/MST1R_Linear-SVR,1.109197,0.775175,0.181274,7.331199e-10
RDKitECFPMorganFP/MST1R_RBF-SVR,0.975572,0.764946,0.279906,8.306022e-10
RDKitECFPMorganFP/MST1R_DecisionTree,0.928227,0.702277,0.314852,5.979032e-10
RDKitECFPMorganFP/MST1R_ExtraTrees,1.213158,0.788556,0.104538,7.466389e-08
RDKitECFPMorganFP/MST1R_RandomForest,1.210129,0.838057,0.106773,7.099306e-08
RDKitECFPMorganFP/MST1R_KNeighbors,1.992201,1.045476,-0.470493,5.327994e-10
RDKitECFPMorganFP/MST1R_PLS,1.035650,0.772829,0.235561,1.902656e-08
RDKitECFPMorganFP/MST1R_PLS-SKLEARN,1.028505,0.791840,0.240834,3.680153e-09
RDKitECFPMorganFP/MST1R_XGBoost,1.106193,0.847759,0.183492,4.010464e-07
RDKitECFPMorganFP/MST1R_CatBoost,1.040369,0.755677,0.232077,6.120734e-07
RDKitECFPMorganFP/MST1R_DNN,1.443342,0.988325,-0.065367,2.228470e-06
RDKitECFPMorganFP/NEK2_Linear-SVR,0.422649,0.533917,0.362378,1.016782e-09
RDKitECFPMorganFP/NEK2_RBF-SVR,0.454468,0.519067,0.314374,1.125262e-09
RDKitECFPMorganFP/NEK2_DecisionTree,0.786574,0.632460,-0.186652,6.446744e-10
RDKitECFPMorganFP/NEK2_ExtraTrees,0.578179,0.556181,0.127740,9.084948e-08
RDKitECFPMorganFP/NEK2_RandomForest,0.452116,0.532950,0.317923,8.329267e-08
RDKitECFPMorganFP/NEK2_KNeighbors,0.869478,0.781435,-0.311724,5.637391e-10
RDKitECFPMorganFP/NEK2_PLS,0.390411,0.498094,0.411013,2.808243e-08
RDKitECFPMorganFP/NEK2_PLS-SKLEARN,0.450443,0.542779,0.320447,4.404779e-09
RDKitECFPMorganFP/NEK2_XGBoost,0.379344,0.510435,0.427709,5.357286e-07
RDKitECFPMorganFP/NEK2_CatBoost,0.552757,0.578434,0.166093,6.693610e-07
RDKitECFPMorganFP/NEK2_DNN,0.809908,0.733454,-0.221854,2.500066e-06
RDKitECFPMorganFP/NEK4_Linear-SVR,0.313499,0.436006,-0.060812,8.297126e-10
RDKitECFPMorganFP/NEK4_RBF-SVR,0.269938,0.396512,0.086590,7.772414e-10
RDKitECFPMorganFP/NEK4_DecisionTree,0.384210,0.444214,-0.300083,7.060992e-10
RDKitECFPMorganFP/NEK4_ExtraTrees,0.358489,0.495544,-0.213049,7.901767e-08
RDKitECFPMorganFP/NEK4_RandomForest,0.261071,0.404412,0.116594,7.583281e-08
RDKitECFPMorganFP/NEK4_KNeighbors,0.270094,0.373202,0.086061,4.962752e-10
RDKitECFPMorganFP/NEK4_PLS,0.263257,0.402183,0.109198,2.217726e-08
RDKitECFPMorganFP/NEK4_PLS-SKLEARN,0.251627,0.397439,0.148550,3.668545e-09
RDKitECFPMorganFP/NEK4_XGBoost,0.464470,0.580208,-0.571665,4.509957e-07
RDKitECFPMorganFP/NEK4_CatBoost,0.257489,0.388212,0.128715,6.086777e-07
RDKitECFPMorganFP/NEK4_DNN,0.518513,0.594643,-0.754535,2.380463e-06
RDKitECFPMorganFP/NTRK1_Linear-SVR,0.797548,0.689492,0.062754,1.175988e-09
RDKitECFPMorganFP/NTRK1_RBF-SVR,0.707338,0.642802,0.168766,1.451312e-09
RDKitECFPMorganFP/NTRK1_DecisionTree,1.316189,0.883065,-0.546730,7.965580e-10
RDKitECFPMorganFP/NTRK1_ExtraTrees,0.829744,0.723259,0.024920,1.079832e-07
RDKitECFPMorganFP/NTRK1_RandomForest,0.696356,0.643448,0.181671,9.106966e-08
RDKitECFPMorganFP/NTRK1_KNeighbors,1.159236,0.856670,-0.362286,6.420220e-10
RDKitECFPMorganFP/NTRK1_PLS,0.818268,0.707345,0.038406,3.362155e-08
RDKitECFPMorganFP/NTRK1_PLS-SKLEARN,0.818268,0.707345,0.038406,4.825937e-09
RDKitECFPMorganFP/NTRK1_XGBoost,0.814731,0.688113,0.042563,5.753556e-07
RDKitECFPMorganFP/NTRK1_CatBoost,0.802906,0.653006,0.056458,6.973136e-07
RDKitECFPMorganFP/NTRK1_DNN,1.053570,0.783035,-0.238111,2.839592e-06
RDKitECFPMorganFP/NTRK2_Linear-SVR,0.693865,0.676584,0.230782,1.171858e-09
RDKitECFPMorganFP/NTRK2_RBF-SVR,0.564029,0.573654,0.374717,1.285198e-09
RDKitECFPMorganFP/NTRK2_DecisionTree,0.818313,0.677426,0.092818,7.992500e-10
RDKitECFPMorganFP/NTRK2_ExtraTrees,0.787001,0.678970,0.127531,1.003080e-07
RDKitECFPMorganFP/NTRK2_RandomForest,0.587282,0.605172,0.348939,8.957743e-08
RDKitECFPMorganFP/NTRK2_KNeighbors,0.657110,0.612422,0.271528,6.408365e-10
RDKitECFPMorganFP/NTRK2_PLS,0.666686,0.641527,0.260912,3.324690e-08
RDKitECFPMorganFP/NTRK2_PLS-SKLEARN,0.766304,0.690271,0.150476,4.861945e-09
RDKitECFPMorganFP/NTRK2_XGBoost,0.660912,0.643945,0.267313,5.717460e-07
RDKitECFPMorganFP/NTRK2_CatBoost,0.777388,0.691345,0.138187,6.838185e-07
RDKitECFPMorganFP/NTRK2_DNN,1.046831,0.810973,-0.160517,2.682381e-06
RDKitECFPMorganFP/NTRK3_Linear-SVR,0.898770,0.745260,0.050655,1.213571e-09
RDKitECFPMorganFP/NTRK3_RBF-SVR,0.723079,0.641002,0.236233,1.375007e-09
RDKitECFPMorganFP/NTRK3_DecisionTree,0.954188,0.798446,-0.007882,8.044492e-10
RDKitECFPMorganFP/NTRK3_ExtraTrees,1.018250,0.797522,-0.075549,1.071771e-07
RDKitECFPMorganFP/NTRK3_RandomForest,0.859466,0.730083,0.092170,9.427064e-08
RDKitECFPMorganFP/NTRK3_KNeighbors,0.923577,0.665769,0.024452,8.352426e-10
RDKitECFPMorganFP/NTRK3_PLS,0.786520,0.697420,0.169221,3.785199e-08
RDKitECFPMorganFP/NTRK3_PLS-SKLEARN,0.768541,0.676546,0.188212,5.185831e-09
RDKitECFPMorganFP/NTRK3_XGBoost,1.049813,0.816378,-0.108888,6.321628e-07
RDKitECFPMorganFP/NTRK3_CatBoost,0.767472,0.695578,0.189341,6.005409e-07
RDKitECFPMorganFP/NTRK3_DNN,1.506947,0.922467,-0.591745,2.977211e-06
RDKitECFPMorganFP/PAK1_Linear-SVR,0.522475,0.453473,-0.349073,5.373489e-10
RDKitECFPMorganFP/PAK1_RBF-SVR,0.412971,0.400224,-0.066326,5.492655e-10
RDKitECFPMorganFP/PAK1_DecisionTree,0.479632,0.417026,-0.238450,4.297252e-10
RDKitECFPMorganFP/PAK1_ExtraTrees,0.504049,0.474537,-0.301495,5.755667e-08
RDKitECFPMorganFP/PAK1_RandomForest,0.408049,0.406352,-0.053615,6.058145e-08
RDKitECFPMorganFP/PAK1_KNeighbors,0.427702,0.380546,-0.104363,3.779584e-10
RDKitECFPMorganFP/PAK1_PLS,0.470822,0.435149,-0.215701,1.079633e-08
RDKitECFPMorganFP/PAK1_PLS-SKLEARN,0.470822,0.435149,-0.215701,2.895307e-09
RDKitECFPMorganFP/PAK1_XGBoost,0.730040,0.619173,-0.885022,2.623444e-07
RDKitECFPMorganFP/PAK1_CatBoost,0.420281,0.390341,-0.085201,5.303196e-07
RDKitECFPMorganFP/PAK1_DNN,0.827661,0.750230,-1.137089,1.957970e-06
RDKitECFPMorganFP/PAK4_Linear-SVR,0.840054,0.686671,0.111111,1.019287e-09
RDKitECFPMorganFP/PAK4_RBF-SVR,0.804144,0.666844,0.149109,1.276813e-09
RDKitECFPMorganFP/PAK4_DecisionTree,0.628994,0.596297,0.334441,7.744438e-10
RDKitECFPMorganFP/PAK4_ExtraTrees,0.653845,0.634205,0.308144,1.009315e-07
RDKitECFPMorganFP/PAK4_RandomForest,0.714135,0.629184,0.244349,8.671128e-08
RDKitECFPMorganFP/PAK4_KNeighbors,1.023699,0.774732,-0.083210,6.573099e-10
RDKitECFPMorganFP/PAK4_PLS,0.773536,0.673154,0.181495,3.100312e-08
RDKitECFPMorganFP/PAK4_PLS-SKLEARN,0.759350,0.655806,0.196507,4.721016e-09
RDKitECFPMorganFP/PAK4_XGBoost,0.944173,0.750823,0.000939,5.327123e-07
RDKitECFPMorganFP/PAK4_CatBoost,0.633684,0.582085,0.329478,7.491324e-07
RDKitECFPMorganFP/PAK4_DNN,1.064972,0.757439,-0.126883,2.805101e-06
RDKitECFPMorganFP/PDGFRA_Linear-SVR,0.528460,0.575212,0.583392,7.157132e-10
RDKitECFPMorganFP/PDGFRA_RBF-SVR,0.598841,0.603468,0.527907,7.297663e-10
RDKitECFPMorganFP/PDGFRA_DecisionTree,0.669760,0.644821,0.471999,6.229574e-10
RDKitECFPMorganFP/PDGFRA_ExtraTrees,0.613199,0.625170,0.516588,7.084353e-08
RDKitECFPMorganFP/PDGFRA_RandomForest,0.547364,0.609352,0.568489,6.899540e-08
RDKitECFPMorganFP/PDGFRA_KNeighbors,0.671990,0.666240,0.470241,5.812862e-10
RDKitECFPMorganFP/PDGFRA_PLS,0.466279,0.539987,0.632412,1.727806e-08
RDKitECFPMorganFP/PDGFRA_PLS-SKLEARN,0.463284,0.519270,0.634773,3.434925e-09
RDKitECFPMorganFP/PDGFRA_XGBoost,0.581266,0.622275,0.541762,3.588192e-07
RDKitECFPMorganFP/PDGFRA_CatBoost,0.448085,0.542222,0.646755,4.956244e-07
RDKitECFPMorganFP/PDGFRA_DNN,0.986152,0.785390,0.222573,2.222519e-06
RDKitECFPMorganFP/PDGFRB_Linear-SVR,0.636067,0.636388,0.628177,6.003215e-10
RDKitECFPMorganFP/PDGFRB_RBF-SVR,1.009191,0.813310,0.410062,6.088159e-10
RDKitECFPMorganFP/PDGFRB_DecisionTree,0.909408,0.694220,0.468391,5.113079e-10
RDKitECFPMorganFP/PDGFRB_ExtraTrees,0.851755,0.777158,0.502093,6.471088e-08
RDKitECFPMorganFP/PDGFRB_RandomForest,1.130915,0.870762,0.338906,6.606859e-08
RDKitECFPMorganFP/PDGFRB_KNeighbors,1.116752,0.844865,0.347185,6.413136e-10
RDKitECFPMorganFP/PDGFRB_PLS,0.798519,0.722515,0.533213,1.596567e-08
RDKitECFPMorganFP/PDGFRB_PLS-SKLEARN,0.798519,0.722515,0.533213,3.321600e-09
RDKitECFPMorganFP/PDGFRB_XGBoost,0.488506,0.607979,0.714436,3.552909e-07
RDKitECFPMorganFP/PDGFRB_CatBoost,0.698024,0.674589,0.591959,6.193453e-07
RDKitECFPMorganFP/PDGFRB_DNN,1.590427,1.032723,0.070291,2.113710e-06
RDKitECFPMorganFP/PDPK1_Linear-SVR,0.525402,0.607723,-0.241349,6.561021e-10
RDKitECFPMorganFP/PDPK1_RBF-SVR,0.463841,0.546254,-0.095902,6.587916e-10
RDKitECFPMorganFP/PDPK1_DecisionTree,0.478741,0.500007,-0.131104,5.805087e-10
RDKitECFPMorganFP/PDPK1_ExtraTrees,0.661323,0.650347,-0.562485,6.737141e-08
RDKitECFPMorganFP/PDPK1_RandomForest,0.506541,0.600315,-0.196788,6.696396e-08
RDKitECFPMorganFP/PDPK1_KNeighbors,0.612169,0.696010,-0.446350,4.284458e-10
RDKitECFPMorganFP/PDPK1_PLS,0.504074,0.598279,-0.190959,1.490012e-08
RDKitECFPMorganFP/PDPK1_PLS-SKLEARN,0.504074,0.598279,-0.190959,3.270830e-09
